fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,11.2,9.8,6.1,4.6,77.8,78.0,91.6,95.6,0.6,1.2,1.5,1.5,1027.2
3,10.2,9.7,6.2,4.7,83.8,78.2,89.7,92.7,0.7,0.8,0.7,0.7,1027.1
6,9.5,9.5,6.2,4.5,87.3,79.6,88.3,90.9,2.7,2.5,2.7,2.7,1026.4
9,8.5,9.2,6.0,4.1,91.8,81.6,85.5,90.1,2.5,2.6,3.0,3.0,1025.5
12,9.2,8.9,5.8,3.9,90.0,83.3,84.7,89.4,2.2,1.8,1.8,1.8,1027.1
15,13.6,10.8,6.6,4.7,59.3,66.5,81.8,88.6,1.2,1.3,1.6,1.6,1027.1
18,15.3,12.9,8.6,6.4,50.2,54.4,67.8,76.0,0.5,0.5,0.9,0.9,1024.5
21,12.6,13.0,9.1,7.0,63.9,54.3,65.6,71.7,0.6,0.2,1.5,1.5,1024.6
24,9.6,12.5,8.9,7.0,77.5,56.1,65.2,68.2,0.3,1.5,2.7,2.7,1025.6
27,8.1,12.0,8.6,6.9,85.0,58.6,65.5,65.2,3.7,4.4,3.1,3.1,1026.7
30,7.1,11.3,8.3,6.7,88.6,61.8,64.7,59.2,3.7,5.7,4.2,4.2,1026.5
33,6.3,10.6,8.1,6.5,91.2,65.5,58.3,53.8,3.1,5.3,5.4,5.4,1026.5
36,8.3,10.1,7.8,6.1,86.0,67.0,56.9,55.2,2.8,5.7,7.0,7.0,1028.2
39,14.7,11.7,7.8,6.0,54.9,61.7,68.6,64.2,1.8,3.5,6.3,6.3,1028.3
42,16.3,13.8,9.5,7.3,42.6,45.4,56.7,63.6,2.4,3.0,3.7,3.7,1026.2
