fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,-1.4,3.4,1.1,-0.5,64.8,38.0,36.1,39.6,2.4,5.0,5.2,5.2,1029.0
3,-2.3,3.4,0.9,-0.5,74.8,41.7,44.0,41.6,2.3,3.9,6.8,6.8,1030.1
6,-2.3,3.0,0.9,-0.2,75.1,46.4,45.8,35.5,0.6,2.6,4.1,4.1,1029.6
9,-2.6,2.4,0.8,0.2,78.5,50.5,44.4,27.7,2.0,2.8,3.2,3.2,1029.1
12,-2.1,2.0,0.6,0.4,77.5,53.5,42.9,23.6,0.2,1.3,0.9,0.9,1030.8
15,5.6,2.6,0.7,0.8,48.1,55.1,41.9,21.6,1.2,1.9,2.5,2.5,1031.5
18,7.2,4.9,1.0,1.2,43.8,45.7,52.4,21.3,2.2,3.4,4.1,4.1,1028.5
21,3.2,4.9,1.5,2.1,61.7,44.4,44.1,14.5,2.4,6.3,7.5,7.5,1028.5
24,0.6,3.8,2.1,2.5,66.7,45.2,29.6,11.8,2.6,8.7,11.6,11.6,1029.1
27,-0.7,2.5,2.7,2.8,69.7,46.7,18.4,10.2,2.6,9.1,12.2,12.2,1030.9
30,-1.2,1.6,3.5,3.3,71.0,52.9,16.4,10.3,3.2,10.3,13.4,13.4,1030.7
33,-0.1,0.8,3.2,3.3,74.1,67.9,26.5,13.1,4.7,12.1,15.3,15.3,1028.9
36,0.2,0.6,1.4,1.9,81.6,77.6,58.6,30.4,3.3,9.1,13.5,13.5,1030.7
39,5.9,2.9,0.8,0.6,64.2,73.3,71.1,53.3,3.7,6.0,10.3,10.3,1031.3
42,8.9,6.4,2.3,0.6,55.3,60.0,74.9,73.3,3.7,5.6,6.7,6.7,1027.8
