fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,2.8,6.0,3.7,2.6,58.4,37.4,30.7,24.5,6.0,7.8,8.3,8.3,1026.7,348,20
3,2.0,6.1,5.6,4.2,62.1,37.0,25.3,24.8,5.9,7.4,8.9,8.9,1026.5,348,23
6,1.1,6.0,6.6,5.8,68.1,39.1,25.6,22.1,5.8,7.4,8.6,8.6,1025.1,349,2
9,0.7,5.7,7.4,7.0,72.8,43.2,24.4,17.7,6.1,7.8,6.8,6.8,1023.6,349,5
12,2.1,6.3,8.5,7.8,72.3,41.8,18.3,15.4,6.3,7.6,2.8,2.8,1023.9,349,8
15,10.0,7.7,8.6,7.7,52.4,49.6,17.7,15.3,2.1,2.7,1.7,1.7,1024.4,349,11
18,13.2,11.4,8.2,7.4,41.2,40.9,28.5,16.9,1.8,1.9,0.9,0.9,1021.5,349,14
21,9.2,11.0,7.6,6.3,57.1,41.2,40.0,29.6,1.9,4.0,4.9,4.9,1021.9,349,17
24,8.4,8.8,6.6,5.2,56.1,48.4,45.2,42.8,4.8,7.8,8.1,8.1,1023.8,349,20
27,7.0,6.3,5.2,4.2,59.6,58.3,49.7,47.9,6.6,9.9,11.4,11.4,1025.4,349,23
30,5.7,4.4,3.2,2.9,63.6,66.0,64.9,53.7,6.9,9.9,12.0,12.0,1026.9,350,2
33,4.9,3.4,1.2,1.2,69.9,74.6,81.1,74.0,6.5,9.3,13.1,13.1,1027.7,350,5
36,4.2,2.2,-0.3,-0.3,77.6,85.0,96.8,89.5,6.8,9.7,13.2,13.2,1030.6,350,8
39,5.1,2.4,-0.8,-1.2,73.8,83.8,98.6,97.0,6.9,8.0,8.5,8.5,1032.1,350,11
42,4.7,2.3,-1.3,-1.9,73.4,82.3,99.0,99.3,6.6,7.1,7.4,7.4,1030.9,350,14
