fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,8.4,11.3,9.6,8.5,89.4,75.5,66.1,50.8,4.9,8.5,12.2,12.2,1020.0
3,6.5,9.2,7.9,6.4,93.0,81.0,62.9,53.3,5.4,8.4,10.4,10.4,1022.4
6,4.5,6.6,6.0,4.8,93.4,75.5,53.6,53.8,6.0,7.5,7.9,7.9,1023.9
9,2.1,4.9,5.0,3.5,88.9,58.4,32.9,40.4,4.9,7.0,9.3,9.3,1025.3
12,1.7,3.1,4.0,2.9,85.8,60.5,34.4,34.5,5.0,6.3,7.5,7.5,1028.5
15,7.1,4.0,3.3,2.4,57.5,64.5,40.6,37.9,2.9,3.6,5.3,5.3,1029.8
18,10.0,7.3,3.2,1.8,44.6,48.2,56.7,48.3,4.0,4.3,5.0,5.0,1028.0
21,7.0,7.2,3.2,1.3,55.9,47.8,57.3,56.7,4.4,5.8,5.8,5.8,1028.7
24,3.2,5.6,2.2,0.6,71.3,52.9,58.8,53.3,5.0,7.9,6.4,6.4,1030.3
27,1.5,3.9,1.2,-0.0,77.4,58.6,61.5,46.2,3.6,8.8,7.3,7.3,1031.0
30,0.2,1.9,0.2,-0.3,84.9,69.9,67.4,42.7,3.2,9.0,5.9,5.9,1030.9
33,-1.1,0.2,-0.4,-0.6,89.6,75.8,68.4,45.4,3.0,8.5,5.5,5.5,1030.2
36,-1.0,-0.6,-0.7,-0.9,88.6,80.3,62.1,44.8,2.1,6.9,5.2,5.2,1031.6
39,4.8,1.5,-0.5,-0.3,63.1,73.8,53.2,37.2,2.5,4.1,5.0,5.0,1031.2
42,7.6,4.8,0.8,0.3,50.1,55.5,64.5,39.9,1.9,2.8,3.7,3.7,1027.5
