fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,13.0,15.5,12.6,10.8,86.0,69.6,77.9,83.9,2.4,5.6,5.5,5.5,1018.5
3,12.0,14.5,12.3,10.8,91.3,75.7,79.4,84.5,2.2,6.1,4.9,4.9,1019.6
6,11.3,14.0,12.2,11.2,93.6,78.9,79.3,82.3,2.4,6.1,5.0,5.0,1019.6
9,10.5,12.8,12.3,11.3,95.3,86.3,79.0,82.3,1.7,4.3,4.5,4.5,1018.9
12,12.3,12.1,12.1,11.1,92.4,92.2,81.1,84.0,2.3,5.8,5.0,5.0,1020.2
15,16.2,14.3,11.8,11.1,78.3,84.9,85.8,84.0,2.5,3.9,4.9,4.9,1020.0
18,17.0,15.9,11.9,10.8,73.6,76.0,90.5,91.5,3.0,4.2,4.8,4.8,1017.4
21,16.1,15.8,12.3,10.8,79.2,77.6,87.5,90.8,3.2,5.3,7.6,7.6,1017.6
24,15.1,15.0,12.9,11.5,85.8,81.8,81.8,83.2,3.9,6.8,10.5,10.5,1017.8
27,14.7,14.4,12.5,11.3,93.2,90.8,92.0,90.6,5.2,6.7,9.0,9.0,1018.5
30,14.5,14.1,12.5,11.4,95.9,96.0,93.7,90.7,4.1,6.0,8.4,8.4,1017.0
33,14.3,13.7,12.2,11.1,96.8,98.0,96.0,92.5,5.2,5.8,5.5,5.5,1016.2
36,14.4,13.5,11.8,10.8,95.6,98.2,97.3,95.0,4.7,5.0,2.9,2.9,1017.6
39,15.8,14.3,11.4,10.6,86.8,91.9,98.3,98.1,5.4,5.8,5.5,5.5,1018.3
42,16.5,15.1,11.3,10.1,79.4,84.0,98.7,99.6,6.6,6.8,7.4,7.4,1017.1
