fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,8.4,7.7,5.2,4.1,83.9,86.3,97.5,99.8,4.4,7.8,9.9,9.9,1018.1
3,8.1,7.5,6.0,5.7,90.1,92.0,98.4,98.9,4.2,7.9,12.2,12.2,1018.2
6,7.9,7.4,6.2,6.8,95.0,95.2,98.4,97.7,3.3,6.3,13.1,13.1,1016.7
9,7.7,7.3,6.0,6.8,95.8,96.0,98.7,98.2,3.3,6.0,11.7,11.7,1015.0
12,7.5,6.8,5.6,5.8,95.9,97.0,99.2,99.4,5.7,6.0,5.1,5.1,1016.6
15,9.2,7.7,5.3,5.3,85.0,91.2,99.5,99.6,5.3,5.5,4.1,4.1,1017.2
18,9.8,8.6,5.1,4.7,81.9,86.4,99.7,99.2,5.0,5.2,5.3,5.3,1016.5
21,9.0,8.1,4.8,4.3,87.1,89.3,99.7,99.6,6.1,6.5,9.4,9.4,1016.4
24,7.5,6.7,3.9,3.5,92.6,93.9,99.7,99.8,7.6,8.2,11.1,11.1,1018.8
27,6.1,5.1,2.5,2.6,92.8,94.3,99.4,99.2,8.4,9.4,14.0,14.0,1020.5
30,5.2,4.1,1.3,0.9,93.1,94.0,99.5,98.9,9.1,10.2,15.4,15.4,1022.6
33,4.4,3.1,0.4,-0.0,92.9,95.2,99.3,97.8,8.7,9.9,14.3,14.3,1023.6
36,3.5,1.8,-0.7,-1.1,93.0,97.6,99.6,98.0,8.1,10.4,14.8,14.8,1026.7
39,3.9,1.8,-1.4,-2.3,84.8,91.5,99.6,97.7,7.5,9.0,10.2,10.2,1028.2
42,5.0,2.8,-1.2,-2.4,68.2,75.6,91.7,88.8,6.4,7.1,8.1,8.1,1027.6
