fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,7.5,6.9,3.5,2.3,90.3,90.7,99.1,99.5,7.0,7.3,9.6,9.6,1017.3,65,20
3,6.6,5.8,2.7,2.0,91.3,92.6,98.4,97.8,6.4,7.1,10.5,10.5,1019.4,65,23
6,6.0,5.1,2.2,1.5,89.9,90.3,89.8,85.0,6.7,7.5,11.4,11.4,1020.4,66,2
9,5.7,4.9,2.1,1.5,89.4,90.0,84.4,65.1,4.5,5.4,10.3,10.3,1020.2,66,5
12,6.0,4.7,2.2,1.8,89.5,91.1,70.9,54.4,4.3,5.0,7.9,7.9,1022.9,66,8
15,7.8,5.6,2.7,2.3,71.4,77.4,59.2,49.7,4.2,4.2,5.5,5.5,1023.4,66,11
18,11.1,8.6,4.4,2.4,51.1,53.5,65.7,69.2,3.9,3.9,4.2,4.2,1021.4,66,14
21,10.2,8.9,4.8,2.8,51.0,50.0,62.3,69.5,4.3,4.7,4.8,4.8,1021.6,66,17
24,6.4,7.7,4.1,2.5,66.1,50.4,59.2,64.8,5.6,6.3,4.1,4.1,1023.2,66,20
27,3.9,6.8,3.8,2.4,75.8,50.8,55.8,60.3,4.7,6.1,4.5,4.5,1023.9,66,23
30,2.3,5.6,3.3,1.9,83.1,55.5,56.2,58.4,3.1,4.6,3.5,3.5,1023.9,67,2
33,1.0,4.4,3.0,1.5,87.8,62.1,56.9,59.1,1.9,3.8,1.8,1.8,1023.2,67,5
36,3.7,4.3,3.0,1.7,81.0,61.4,56.3,56.9,2.7,3.4,0.8,0.8,1024.6,67,8
39,10.0,7.3,3.5,2.5,54.4,57.5,61.1,52.8,1.3,1.5,2.1,2.1,1024.7,67,11
42,13.1,10.6,6.4,4.4,47.9,48.9,60.2,65.7,1.7,2.2,3.3,3.3,1021.2,67,14
