fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,9.8,8.8,6.3,5.1,88.9,83.7,86.0,87.4,3.3,6.7,4.2,4.2,1029.2,345,20
3,9.1,7.9,6.0,4.8,92.2,89.4,82.3,85.1,3.4,8.0,6.5,6.5,1029.4,345,23
6,8.6,7.3,5.1,4.0,91.6,88.4,79.2,84.4,3.7,8.3,9.4,9.4,1029.9,346,2
9,8.0,6.8,4.3,3.0,90.9,86.5,78.8,83.8,3.2,7.8,9.1,9.1,1030.6,346,5
12,7.9,6.6,4.1,2.3,92.0,88.9,83.9,88.5,2.3,6.7,8.4,8.4,1032.5,346,8
15,9.5,6.9,3.9,2.4,81.8,90.5,91.6,92.7,3.7,5.5,7.4,7.4,1033.2,346,11
18,9.7,7.3,3.8,2.5,78.1,85.1,95.4,95.6,4.4,7.2,7.7,7.7,1032.0,346,14
21,8.6,7.0,3.4,2.4,67.9,70.1,76.6,76.7,4.0,7.8,8.8,8.8,1033.0,346,17
24,5.6,6.1,2.9,1.9,63.7,49.9,55.3,53.1,2.8,9.1,8.9,8.9,1033.9,346,20
27,3.5,4.8,2.2,1.1,64.3,48.9,56.9,54.7,2.7,9.2,7.1,7.1,1034.5,346,23
30,1.9,3.8,1.8,0.7,71.4,51.9,52.1,56.0,2.2,7.7,5.0,5.0,1034.4,347,2
33,0.6,2.9,1.4,0.4,80.2,53.9,45.2,53.0,2.0,6.2,3.4,3.4,1033.1,347,5
36,1.3,2.1,1.2,0.2,79.8,55.2,39.7,45.8,1.9,5.7,3.1,3.1,1033.7,347,8
39,7.1,3.7,1.4,0.5,46.7,53.0,36.2,38.8,2.1,3.1,3.1,3.1,1032.8,347,11
42,9.5,6.7,2.6,0.7,36.2,38.8,47.0,46.5,1.9,2.6,3.0,3.0,1028.8,347,14
