fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,19.1,23.4,20.6,19.0,73.5,51.1,50.3,46.5,4.4,5.6,3.6,3.6,1020.2
3,17.6,22.1,20.6,19.1,80.9,56.3,46.4,42.2,5.9,6.8,5.3,5.3,1021.1
6,16.3,21.0,20.5,19.1,86.5,59.5,44.9,40.0,6.1,6.8,6.7,6.7,1020.7
9,15.0,20.3,20.5,19.1,90.9,61.5,41.3,39.0,4.8,5.7,5.2,5.2,1020.3
12,17.7,20.0,20.2,18.8,82.8,61.4,42.7,39.7,3.3,4.1,4.0,4.0,1022.0
15,25.0,22.6,20.7,19.6,54.2,57.6,39.3,33.7,1.4,1.1,2.4,2.4,1021.7
18,27.4,25.6,21.5,20.4,42.3,42.6,47.3,33.9,3.1,3.0,2.3,2.3,1018.9
21,23.6,25.3,21.9,20.9,57.5,45.1,43.6,31.2,5.2,5.8,7.0,7.0,1018.7
24,20.3,23.7,22.7,21.2,66.8,48.9,32.0,29.2,7.5,8.6,9.3,9.3,1019.7
27,18.8,23.0,22.3,20.7,69.6,47.6,37.3,35.4,6.9,8.2,10.2,10.2,1019.9
30,17.3,22.5,22.3,20.9,74.3,46.7,32.4,26.2,6.6,7.7,9.8,9.8,1019.1
33,16.2,21.7,22.1,20.8,76.9,47.6,29.0,23.6,6.8,7.7,9.7,9.7,1018.7
36,18.9,21.6,21.8,20.6,67.8,46.8,27.2,20.7,7.0,8.0,9.2,9.2,1019.9
39,26.4,24.4,22.0,20.9,42.4,43.2,23.7,16.6,4.8,5.4,9.1,9.1,1019.6
42,28.1,26.7,22.3,20.8,32.0,30.6,35.1,26.3,5.6,5.6,6.6,6.6,1016.7
