fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,1.8,7.8,6.2,5.4,58.9,30.3,21.2,18.1,6.5,7.7,6.3,6.3,1024.0,364,20
3,0.5,6.8,6.7,5.7,62.7,32.2,21.9,18.6,6.2,7.8,10.0,10.0,1023.3,364,23
6,-0.5,6.3,6.4,5.2,69.7,34.5,25.1,22.0,5.2,6.3,7.4,7.4,1022.8,365,2
9,-1.0,5.5,5.9,4.6,73.5,36.0,22.3,20.5,2.4,5.1,7.3,7.3,1022.3,365,5
12,0.1,5.3,5.5,4.3,69.0,33.9,22.8,19.9,1.3,4.9,7.8,7.8,1023.9,365,8
15,8.5,6.4,5.6,4.4,41.3,38.1,26.7,26.0,1.7,3.6,8.0,8.0,1024.3,365,11
18,12.3,10.3,6.2,4.4,29.8,30.2,34.8,34.2,2.7,4.2,6.2,6.2,1021.6,365,14
21,8.5,10.4,6.8,4.8,43.0,31.0,34.6,36.4,3.2,6.5,9.2,9.2,1022.5,365,17
24,4.6,7.9,5.6,4.7,53.6,35.6,26.5,20.2,6.1,10.2,10.8,10.8,1024.6,365,20
27,2.4,4.7,3.9,3.8,58.7,43.1,28.6,17.9,7.1,10.2,12.0,12.0,1026.8,365,23
30,0.2,3.4,2.9,2.7,69.5,49.7,41.3,26.8,5.9,7.6,9.3,9.3,1028.1,366,2
33,-1.4,2.4,2.7,1.9,77.8,49.5,30.0,27.2,3.7,5.2,7.2,7.2,1027.9,366,5
36,-0.8,1.8,2.4,1.5,75.8,43.1,18.4,19.1,1.3,4.2,5.5,5.5,1029.4,366,8
39,6.1,3.1,2.7,1.8,41.7,45.0,15.6,16.5,0.6,1.4,2.9,2.9,1029.5,366,11
42,9.3,6.8,3.1,2.5,30.0,30.7,28.0,17.5,1.5,1.6,1.2,1.2,1026.1,366,14
