fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,13.1,14.6,14.9,14.0,93.4,88.8,85.4,87.0,7.2,6.2,8.6,8.6,1010.2,12,20
3,12.1,14.0,15.1,14.3,96.2,92.2,85.8,86.2,5.6,4.9,10.2,10.2,1010.5,12,23
6,11.5,13.4,15.3,14.6,98.0,94.8,84.5,84.2,2.3,2.4,4.7,4.7,1010.7,13,2
9,10.8,12.1,14.4,13.9,99.1,98.0,87.4,87.9,3.0,2.8,3.1,3.1,1010.6,13,5
12,10.8,11.1,13.4,13.0,98.8,99.4,91.3,91.6,4.8,4.8,4.6,4.6,1012.4,13,8
15,12.9,12.1,12.7,12.4,92.8,96.6,94.1,94.9,3.0,3.1,7.5,7.5,1013.3,13,11
18,14.1,13.5,11.4,11.6,89.0,91.2,98.7,97.5,3.2,3.0,3.8,3.8,1011.0,13,14
21,12.9,12.7,10.7,10.5,94.6,94.0,99.1,99.5,6.6,5.7,6.4,6.4,1011.8,13,17
24,11.8,11.6,10.3,10.0,95.6,95.3,98.9,99.6,6.6,6.2,9.5,9.5,1013.1,13,20
27,11.1,10.9,9.6,9.7,95.9,95.9,99.2,99.7,6.3,5.9,9.0,9.0,1013.6,13,23
30,10.2,9.8,7.9,8.4,95.6,96.1,99.5,99.7,7.4,7.2,10.2,10.2,1013.7,14,2
33,9.1,8.7,6.0,5.5,95.2,95.4,99.7,99.8,5.9,6.4,11.4,11.4,1014.2,14,5
36,7.2,6.4,3.4,2.7,93.4,93.3,98.8,99.0,11.2,11.3,15.2,15.2,1017.4,14,8
39,4.5,3.1,-0.0,0.1,91.1,92.9,95.6,95.5,9.0,9.8,16.7,16.7,1021.2,14,11
42,2.7,1.1,-2.1,-2.5,89.4,92.1,98.2,97.0,8.2,9.0,13.7,13.7,1022.0,14,14
