fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,12.6,18.8,16.5,14.7,61.2,32.4,26.6,28.3,4.3,5.1,6.5,6.5,1014.3
3,10.7,17.3,16.1,14.2,62.0,32.0,22.4,23.2,4.3,5.8,7.9,7.9,1015.9
6,9.5,16.8,16.0,14.2,65.0,28.1,19.2,19.1,2.9,3.9,6.0,6.0,1016.4
9,7.6,13.6,14.6,13.2,69.7,37.6,21.2,20.0,3.9,5.1,8.0,8.0,1016.4
12,8.8,8.7,12.7,12.5,64.1,54.7,24.1,18.4,3.3,6.8,3.0,3.0,1018.7
15,14.8,12.2,10.7,10.9,44.6,47.1,29.4,22.7,3.0,4.2,3.4,3.4,1020.6
18,17.5,15.3,10.9,9.3,35.0,34.7,41.9,38.6,4.3,5.6,6.1,6.1,1019.1
21,15.8,15.1,11.0,9.0,36.5,32.3,38.3,40.8,4.3,7.0,8.2,8.2,1018.8
24,12.0,12.5,9.8,8.2,41.7,36.2,37.5,39.1,4.5,9.3,11.4,11.4,1020.9
27,10.0,9.5,8.3,8.2,43.9,41.9,40.3,37.3,4.8,10.4,11.4,11.4,1022.6
30,7.9,7.1,6.8,7.0,41.4,40.9,28.9,33.5,4.1,8.8,14.0,14.0,1022.9
33,7.0,6.0,6.0,6.1,40.8,40.8,16.4,20.5,5.1,9.7,15.5,15.5,1022.2
36,7.3,5.9,5.2,5.2,40.2,39.5,14.4,14.2,5.3,10.7,17.2,17.2,1024.3
39,10.6,8.1,5.4,5.5,34.5,35.8,19.5,13.7,5.4,8.2,16.3,16.3,1023.4
42,11.2,9.4,5.5,4.6,33.8,33.5,37.4,27.3,4.2,6.5,8.0,8.0,1022.3
