fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,5.6,4.3,1.7,0.8,91.0,95.3,99.6,99.6,3.8,4.6,4.7,4.7,1022.3
3,4.9,3.7,1.2,0.3,90.9,95.6,98.0,98.2,4.6,5.8,6.2,6.2,1023.4
6,4.3,3.2,1.2,0.3,91.9,96.0,93.5,94.1,4.7,6.1,7.1,7.1,1023.4
9,4.0,2.9,0.5,0.2,92.0,96.6,96.6,94.4,3.2,3.9,4.8,4.8,1022.6
12,4.5,2.9,-0.0,-0.8,87.5,94.5,99.6,98.8,3.9,4.4,4.5,4.5,1023.8
15,6.2,3.9,0.4,-0.7,77.7,86.3,99.8,99.6,2.0,2.7,2.2,2.2,1025.2
18,8.0,5.9,2.0,0.1,68.5,75.0,91.6,99.7,3.0,3.9,4.2,4.2,1022.0
21,8.0,6.6,2.6,0.6,68.3,72.1,89.4,98.9,3.3,4.9,5.8,5.8,1021.3
24,7.1,6.3,2.9,1.1,74.5,75.8,89.6,97.8,3.7,7.0,10.1,10.1,1020.8
27,6.7,6.1,3.3,2.2,78.5,79.7,90.2,95.2,4.2,7.3,12.0,12.0,1019.6
30,6.1,5.6,3.2,3.0,89.3,86.0,93.3,93.4,1.8,4.7,9.4,9.4,1019.3
33,5.6,5.0,3.1,3.3,92.6,91.2,94.6,93.0,4.2,7.5,7.8,7.8,1017.4
36,5.5,4.4,3.0,3.4,90.6,93.1,95.2,93.7,3.3,5.8,6.6,6.6,1019.4
39,8.6,6.4,3.1,3.7,76.1,84.1,98.8,92.9,3.5,4.9,4.1,4.1,1019.2
42,10.8,9.0,4.9,3.5,69.5,74.8,93.6,98.2,2.5,3.4,3.5,3.5,1017.2
