fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,12.0,14.4,10.4,8.4,74.6,51.2,59.5,61.6,1.8,3.8,4.2,4.2,1028.5
3,10.3,13.8,10.2,8.3,81.5,50.4,56.1,55.9,2.6,4.7,4.3,4.3,1029.1
6,9.5,13.4,10.1,8.2,83.1,49.7,53.6,53.9,1.8,3.9,4.1,4.1,1028.6
9,8.7,13.1,10.1,8.2,84.5,50.2,53.8,55.5,2.5,5.0,6.8,6.8,1027.9
12,11.8,12.6,9.9,8.1,75.3,53.2,55.8,57.3,2.2,6.5,7.6,7.6,1029.3
15,17.5,14.5,10.3,8.3,47.6,49.0,57.1,58.7,3.2,5.0,6.1,6.1,1029.3
18,18.6,16.2,11.9,9.7,42.4,41.6,51.6,57.9,2.8,4.3,5.0,5.0,1026.8
21,15.8,16.3,12.1,10.0,60.3,43.9,53.2,59.6,1.8,5.2,5.7,5.7,1026.7
24,13.5,15.7,11.9,9.8,65.9,46.8,55.3,61.3,2.3,6.5,6.3,6.3,1027.4
27,12.4,15.0,12.1,10.2,71.2,49.9,55.0,59.9,2.1,6.5,6.4,6.4,1027.0
30,12.0,13.8,12.1,10.3,74.4,57.9,57.5,62.7,2.2,6.3,5.8,5.8,1026.5
33,11.0,13.0,11.9,10.2,81.4,64.6,60.7,66.1,2.0,5.1,6.2,6.2,1025.9
36,12.9,13.0,11.9,10.2,78.9,65.5,61.1,65.9,1.8,4.1,6.2,6.2,1027.1
39,18.1,15.3,12.0,10.5,59.6,63.4,61.6,63.1,1.7,2.6,5.6,5.6,1026.6
42,19.8,17.6,13.3,11.1,49.9,50.0,60.7,67.3,1.3,2.1,2.8,2.8,1024.1
