fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,10.1,9.3,5.4,3.5,70.7,70.4,83.3,91.1,3.8,7.1,9.3,9.3,1021.8
3,9.2,8.9,5.9,4.0,78.3,72.0,76.9,83.3,2.9,6.6,8.5,8.5,1024.2
6,8.8,8.6,6.3,4.8,81.7,75.9,73.0,73.8,3.0,7.2,9.1,9.1,1023.6
9,7.7,8.2,6.4,5.1,87.1,77.8,68.5,64.6,3.3,8.0,9.6,9.6,1024.3
12,9.4,7.9,6.8,5.2,77.9,75.4,53.7,50.0,3.0,7.1,11.1,11.1,1026.7
15,12.0,9.5,5.6,4.3,51.8,54.8,61.2,44.1,4.5,6.6,8.9,8.9,1027.7
18,14.0,11.2,7.0,4.9,33.3,30.6,37.6,42.2,5.0,6.8,7.5,7.5,1026.6
21,12.4,11.0,6.8,4.7,37.5,30.6,36.3,40.4,4.3,7.3,8.3,8.3,1026.3
24,7.5,9.3,5.6,3.5,52.5,33.9,35.1,38.6,2.6,8.5,9.5,9.5,1028.3
27,4.8,8.4,4.9,2.9,65.5,31.8,30.9,33.6,2.0,6.7,8.3,8.3,1029.8
30,2.6,7.9,4.5,2.6,77.7,30.0,27.7,27.6,2.3,4.7,6.6,6.6,1030.3
33,1.6,7.6,4.5,3.0,82.8,29.3,23.3,21.2,2.0,3.1,4.3,4.3,1029.6
36,6.3,7.7,4.9,3.5,66.4,28.1,21.4,22.6,1.6,3.7,3.5,3.5,1030.5
39,13.0,9.8,5.7,4.0,34.5,31.5,36.6,34.1,2.1,3.1,3.9,3.9,1030.4
42,15.2,12.3,8.1,6.0,30.3,26.6,32.0,35.6,2.2,3.0,3.7,3.7,1028.0
