fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,15.7,18.4,15.0,13.0,77.0,56.6,61.8,66.7,1.8,2.8,4.6,4.6,1023.1,300,20
3,14.4,17.6,14.6,12.6,81.9,59.7,62.2,67.9,2.1,4.2,5.7,5.7,1023.4,300,23
6,13.5,16.6,14.2,12.3,85.4,62.9,63.0,68.6,1.7,5.2,4.5,4.5,1023.3,301,2
9,13.1,15.6,13.9,12.1,87.4,68.3,63.7,68.0,1.9,5.7,3.6,3.6,1023.5,301,5
12,14.6,14.3,13.5,11.8,83.8,77.1,65.5,68.6,2.0,6.2,4.4,4.4,1025.1,301,8
15,19.5,16.8,13.2,11.7,63.6,68.6,70.0,69.0,2.6,3.7,4.9,4.9,1024.9,301,11
18,20.9,18.7,14.4,12.2,53.4,54.6,66.8,73.7,1.8,2.7,3.6,3.6,1022.7,301,14
21,18.3,18.6,14.5,12.4,65.8,53.3,63.0,69.4,0.3,2.3,3.7,3.7,1023.0,301,17
24,14.9,17.6,14.0,12.1,71.6,48.9,58.3,64.1,2.2,6.5,4.5,4.5,1024.3,301,20
27,13.0,16.2,13.5,11.8,73.5,49.7,54.1,57.1,2.2,6.7,3.7,3.7,1024.6,301,23
30,11.6,15.3,13.0,11.5,80.7,58.0,55.2,53.9,2.0,5.1,3.0,3.0,1024.7,302,2
33,11.1,14.4,12.5,11.2,86.4,67.2,59.5,51.4,2.0,5.6,3.2,3.2,1024.0,302,5
36,13.3,13.7,12.1,10.9,83.2,72.7,63.2,49.4,1.4,4.9,3.5,3.5,1025.5,302,8
39,18.7,16.0,11.9,10.6,61.3,66.0,73.5,57.7,1.7,2.1,2.7,2.7,1025.2,302,11
42,20.1,18.0,13.7,11.6,51.2,52.3,63.4,67.8,0.5,0.6,1.4,1.4,1022.4,302,14
