fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,6.6,10.8,10.9,10.1,48.1,31.8,15.4,12.2,7.7,8.6,7.3,7.3,1018.9
3,5.4,9.4,11.4,10.6,52.4,35.7,14.4,11.2,7.8,8.7,8.6,8.6,1018.4
6,3.5,8.8,12.0,11.2,58.6,35.3,13.5,11.4,5.6,6.7,5.5,5.5,1017.4
9,2.5,8.1,11.9,11.1,61.1,37.0,15.9,14.2,4.8,5.7,3.4,3.4,1016.5
12,3.7,8.1,11.9,11.1,61.9,39.0,17.9,15.3,4.7,4.8,1.3,1.3,1017.1
15,13.2,11.3,12.3,11.4,41.4,41.8,17.8,15.4,1.7,2.1,1.3,1.3,1016.8
18,17.9,16.4,12.5,11.6,29.0,28.5,26.6,17.7,1.5,1.6,1.1,1.1,1014.4
21,14.6,16.6,13.2,12.1,46.9,30.7,28.0,20.7,3.5,3.9,2.3,2.3,1014.4
24,8.1,14.8,13.5,12.6,66.1,39.5,24.9,20.4,5.1,5.1,4.8,4.8,1014.8
27,5.9,13.3,13.3,12.3,78.2,47.6,31.6,26.0,3.5,3.9,6.0,6.0,1015.8
30,4.3,12.2,12.6,11.7,84.8,51.4,37.7,32.3,2.6,4.4,3.8,3.8,1016.7
33,3.8,9.2,11.2,10.2,85.1,59.6,46.5,43.2,3.1,4.7,3.9,3.9,1017.5
36,5.0,6.4,9.5,8.5,76.3,66.2,46.9,50.3,5.1,8.5,9.0,9.0,1020.5
39,10.7,8.1,5.8,5.8,42.5,47.3,34.8,39.7,6.9,9.1,16.6,16.6,1023.1
42,12.1,9.7,5.4,3.8,28.4,29.8,37.0,35.1,7.5,9.1,10.5,10.5,1022.6
