fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,3.4,5.8,2.7,1.7,76.4,61.6,72.2,74.0,1.5,2.9,3.0,3.0,1024.7
3,1.5,5.4,2.6,2.1,86.4,63.8,71.6,71.1,2.7,4.1,2.8,2.8,1025.6
6,0.2,4.7,2.4,1.6,89.4,67.2,71.7,72.0,3.1,4.3,3.2,3.2,1025.0
9,-0.7,4.0,2.1,1.2,91.6,69.8,71.0,72.0,1.7,3.0,4.0,4.0,1025.5
12,0.7,3.5,1.9,0.9,87.1,70.1,68.8,69.9,2.3,6.0,5.9,5.9,1026.8
15,8.3,5.3,1.8,0.9,56.3,65.2,70.6,65.4,2.5,4.1,6.8,6.8,1026.9
18,11.2,8.5,4.2,2.1,45.4,50.6,64.1,72.0,2.5,3.9,4.8,4.8,1023.9
21,10.1,9.1,5.0,2.9,49.0,48.3,60.4,68.0,2.6,5.1,5.7,5.7,1023.5
24,6.7,7.8,4.6,2.7,59.6,50.5,58.6,66.1,2.8,7.5,8.0,8.0,1024.5
27,6.1,6.1,4.2,2.6,59.8,55.1,59.3,65.5,3.0,7.9,10.3,10.3,1024.4
30,5.3,5.1,3.8,2.8,64.5,61.9,64.3,70.8,3.0,7.3,8.6,8.6,1023.7
33,3.1,4.1,3.7,3.2,79.4,72.7,68.5,72.0,2.6,7.1,7.3,7.3,1022.7
36,3.3,3.1,3.6,3.7,84.6,84.7,77.1,74.1,3.3,7.5,6.9,6.9,1023.4
39,9.5,6.8,3.8,4.5,64.5,74.0,84.4,77.3,3.2,4.1,5.8,5.8,1022.7
42,13.5,11.3,6.9,4.9,53.4,59.1,74.9,82.5,3.1,3.5,4.2,4.2,1019.1
