fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,7.9,6.5,3.0,1.5,71.7,74.1,83.4,89.9,7.7,9.2,11.3,11.3,1026.8,344,20
3,5.2,4.0,1.2,0.1,62.5,62.8,69.4,77.6,8.1,10.1,12.4,12.4,1029.1,344,23
6,3.1,2.3,-0.4,-1.2,65.1,64.2,71.5,75.1,7.1,9.6,11.6,11.6,1029.3,345,2
9,1.3,0.4,-1.5,-1.6,72.4,72.6,61.4,49.4,6.6,8.9,9.1,9.1,1029.5,345,5
12,0.8,-0.9,-2.2,-2.1,75.6,77.2,66.2,36.7,5.0,7.4,7.8,7.8,1030.8,345,8
15,4.2,1.1,-2.5,-2.7,60.7,69.6,76.8,47.2,4.0,4.6,6.9,6.9,1030.7,345,11
18,6.0,3.3,-0.9,-2.9,53.1,58.6,74.3,77.9,3.5,3.7,4.2,4.2,1027.7,345,14
21,4.0,3.4,-0.6,-2.5,61.6,58.3,72.2,75.8,4.5,5.4,5.4,5.4,1027.6,345,17
24,1.4,2.7,-0.7,-2.3,77.3,62.3,73.6,73.5,4.8,5.8,5.1,5.1,1028.2,345,20
27,-0.1,2.4,-0.1,-1.4,85.8,64.2,70.7,71.0,4.5,4.3,3.7,3.7,1028.0,345,23
30,-0.8,1.8,-0.4,-1.6,88.8,65.6,72.7,75.2,4.7,4.6,0.8,0.8,1028.2,346,2
33,-1.2,1.3,-0.6,-1.6,90.4,66.4,71.6,72.6,3.8,4.6,3.4,3.4,1027.4,346,5
36,0.3,1.1,-0.1,-0.3,85.0,65.1,57.2,40.0,2.2,4.3,5.2,5.2,1028.5,346,8
39,6.0,3.0,0.8,-0.0,54.1,60.3,34.0,28.6,3.2,4.8,10.0,10.0,1028.1,346,11
42,8.6,6.2,2.0,-0.0,36.7,37.9,47.3,49.9,4.9,6.6,7.5,7.5,1025.3,346,14
