fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,5.8,5.8,2.1,0.2,69.4,58.1,70.0,77.9,1.2,4.0,3.5,3.5,1026.6,8,20
3,5.1,4.8,1.5,-0.2,74.6,62.9,73.3,79.9,2.6,5.6,4.2,4.2,1026.4,8,23
6,4.5,4.2,1.2,-0.5,80.1,67.0,75.2,81.3,1.0,3.6,2.7,2.7,1025.7,9,2
9,4.1,3.8,0.8,-0.8,86.2,71.2,80.0,84.7,0.7,1.0,1.4,1.4,1025.3,9,5
12,3.8,3.4,0.5,-1.0,89.0,74.3,82.4,86.2,1.2,1.2,2.8,2.8,1026.1,9,8
15,7.5,4.8,0.7,-1.1,61.9,69.1,84.2,89.8,1.2,1.8,2.2,2.2,1026.4,9,11
18,8.9,6.6,2.5,0.4,53.7,57.7,71.9,80.4,0.6,0.7,1.3,1.3,1023.2,9,14
21,7.9,7.0,3.1,1.0,60.6,55.6,68.7,77.0,1.2,1.0,0.6,0.6,1023.1,9,17
24,5.8,6.7,2.9,0.9,68.6,56.8,68.6,76.5,1.3,0.2,2.6,2.6,1024.1,9,20
27,4.3,6.2,2.7,0.7,76.8,59.4,69.2,76.8,1.4,2.9,3.3,3.3,1024.4,9,23
30,3.3,5.7,2.5,0.6,82.4,63.7,70.4,77.0,1.8,4.7,3.3,3.3,1023.2,10,2
33,2.6,5.3,2.4,0.5,86.4,66.9,71.6,78.1,1.9,3.2,1.9,1.9,1022.4,10,5
36,3.4,5.1,2.3,0.3,84.7,68.0,72.0,79.5,0.5,1.4,1.2,1.2,1024.0,10,8
39,8.0,5.9,2.3,0.4,61.8,66.4,73.0,79.3,1.4,1.5,1.0,1.0,1024.0,10,11
42,8.2,6.7,2.8,0.8,58.6,61.2,74.6,82.3,1.9,3.0,3.8,3.8,1022.3,10,14
