fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,6.6,6.6,3.0,1.2,71.1,64.2,73.0,77.6,3.0,3.6,2.9,2.9,1027.6,347,20
3,5.7,5.9,2.7,0.8,78.5,71.0,78.3,83.3,3.5,3.5,1.9,1.9,1028.6,347,23
6,4.6,5.2,2.3,0.6,83.9,73.6,79.0,82.6,3.6,4.6,4.3,4.3,1027.4,348,2
9,2.8,4.1,1.7,-0.0,86.5,72.4,72.5,75.9,3.7,6.9,7.8,7.8,1027.6,348,5
12,2.9,2.6,1.3,-0.2,81.1,73.1,66.2,70.3,3.8,9.7,11.3,11.3,1029.6,348,8
15,7.2,4.1,0.2,-0.4,51.6,60.2,69.0,62.8,6.1,8.2,12.2,12.2,1029.9,348,11
18,8.5,5.7,1.6,-0.5,39.0,43.5,55.5,62.6,7.1,8.7,9.7,9.7,1028.8,348,14
21,5.7,4.7,0.8,-1.3,39.1,37.2,45.0,50.4,6.2,9.1,10.5,10.5,1030.0,348,17
24,2.7,2.7,-0.7,-2.6,50.6,46.1,56.1,62.2,5.9,9.6,12.5,12.5,1032.3,348,20
27,1.4,1.1,-1.8,-3.5,63.9,60.9,74.1,80.6,6.6,10.0,11.9,11.9,1034.8,348,23
30,-0.0,-0.1,-2.3,-3.4,70.4,61.0,67.7,65.0,5.8,9.2,9.1,9.1,1035.4,349,2
33,-1.6,-1.0,-2.9,-3.9,74.4,56.2,48.1,41.3,4.7,7.1,8.1,8.1,1036.0,349,5
36,-1.3,-1.4,-3.2,-3.7,72.7,50.6,35.9,24.8,3.2,5.5,7.5,7.5,1037.4,349,8
39,4.1,0.3,-2.7,-3.0,40.2,46.5,33.2,22.4,2.3,3.2,6.5,6.5,1037.2,349,11
42,6.5,3.3,-0.8,-2.6,31.3,34.4,41.9,39.7,2.5,3.3,4.1,4.1,1033.9,349,14
