fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,12.0,11.9,10.9,10.8,97.1,97.6,99.7,99.7,4.9,4.4,7.7,7.7,1011.9,13,20
3,11.1,10.8,9.8,9.8,97.1,97.9,99.7,99.7,7.0,6.9,6.6,6.6,1012.8,13,23
6,9.8,9.3,7.4,7.7,95.5,95.9,99.2,99.4,8.8,8.4,10.7,10.7,1014.1,14,2
9,8.8,8.2,5.4,4.7,94.5,94.8,99.7,99.6,7.4,7.7,12.7,12.7,1015.4,14,5
12,6.5,5.5,2.5,1.9,92.0,93.2,99.3,99.5,9.9,10.6,13.6,13.6,1018.7,14,8
15,4.3,2.8,-0.5,-1.1,89.6,92.7,98.5,99.4,9.3,9.8,14.0,14.0,1022.2,14,11
18,2.2,0.6,-2.9,-3.7,87.0,90.4,99.3,98.3,9.1,9.9,14.2,14.2,1023.2,14,14
21,0.7,-1.0,-4.7,-5.7,80.1,85.9,99.3,97.3,9.1,9.8,13.8,13.8,1025.4,14,17
24,-0.1,-2.0,-5.8,-7.1,73.0,80.3,98.1,97.6,9.0,10.0,11.9,11.9,1028.2,14,20
27,-1.0,-3.1,-6.7,-7.7,74.2,82.2,95.8,93.1,8.3,9.2,12.4,12.4,1029.5,14,23
30,-2.0,-4.1,-7.5,-8.6,78.6,87.0,95.3,92.4,7.9,9.4,11.5,11.5,1031.5,15,2
33,-2.7,-4.8,-8.4,-8.8,74.3,82.4,91.1,79.4,6.9,8.0,11.1,11.1,1030.9,15,5
36,-2.9,-5.2,-8.9,-9.6,62.5,70.1,82.7,69.4,6.7,7.4,9.2,9.2,1032.5,15,8
39,-1.8,-4.8,-8.8,-9.5,49.1,56.8,73.9,52.9,6.3,6.9,7.8,7.8,1033.6,15,11
42,-0.7,-3.4,-7.4,-8.6,42.5,47.1,61.2,44.7,5.4,6.0,7.1,7.1,1031.1,15,14
