fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,6.9,12.5,9.6,8.4,69.2,37.4,29.7,18.6,1.4,2.3,1.2,1.2,1025.5,339,20
3,5.2,12.0,9.7,8.4,75.9,39.4,25.6,17.1,1.8,3.1,2.2,2.2,1025.8,339,23
6,4.0,11.5,9.8,8.4,79.4,40.8,22.7,17.3,1.4,3.5,2.7,2.7,1025.3,340,2
9,3.3,11.2,10.1,8.6,81.7,40.6,20.2,18.2,1.6,3.2,2.6,2.6,1024.6,340,5
12,4.5,11.2,10.2,8.8,81.5,39.2,21.1,20.0,1.5,3.3,2.5,2.5,1026.3,340,8
15,14.0,11.9,10.5,8.9,48.0,41.5,24.7,25.3,0.9,2.1,3.5,3.5,1027.3,340,11
18,17.0,14.9,10.8,8.9,33.2,32.5,37.8,37.8,1.3,2.6,3.9,3.9,1025.8,340,14
21,11.8,14.9,10.9,8.9,53.5,35.2,41.7,44.3,2.1,3.5,4.0,4.0,1025.9,340,17
24,9.0,12.9,9.8,8.0,64.0,44.9,49.9,53.7,2.7,8.1,5.9,5.9,1027.9,340,20
27,7.1,9.0,8.2,6.9,72.8,59.3,57.3,59.2,3.4,10.4,6.2,6.2,1029.4,340,23
30,5.4,6.5,7.2,6.0,80.2,70.3,59.8,62.0,3.6,10.2,7.2,7.2,1029.9,341,2
33,3.9,4.6,6.0,5.3,89.0,82.5,64.1,62.5,2.8,8.9,8.0,8.0,1030.1,341,5
36,4.3,3.7,5.2,4.5,88.6,90.1,70.6,66.3,2.5,7.9,8.9,8.9,1031.9,341,8
39,9.8,6.4,4.5,4.0,67.4,80.0,79.2,70.2,2.1,3.4,8.8,8.8,1032.2,341,11
42,12.8,10.0,5.8,3.8,55.7,62.6,78.2,83.6,2.7,3.8,4.6,4.6,1029.2,341,14
