fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,17.6,16.5,13.5,12.5,90.0,92.1,94.0,91.6,5.0,5.8,7.6,7.6,1022.1
3,17.0,15.9,13.3,12.2,93.3,94.0,94.4,95.7,5.0,5.8,6.4,6.4,1022.6
6,16.6,15.6,13.3,12.3,94.4,94.8,92.7,96.9,4.5,5.2,5.8,5.8,1021.6
9,16.4,15.3,13.0,12.1,94.9,95.5,93.7,93.9,4.4,5.3,6.3,6.3,1021.6
12,16.4,15.1,12.9,11.8,94.3,95.8,94.4,93.1,4.4,5.5,6.9,6.9,1023.4
15,16.3,14.8,12.8,11.7,89.4,90.8,83.5,84.3,5.3,6.3,7.6,7.6,1024.2
18,15.9,14.5,12.6,11.6,88.9,89.9,79.9,77.7,4.1,4.5,7.9,7.9,1022.5
21,16.1,14.9,13.0,12.1,88.4,89.7,76.6,72.0,2.1,3.3,7.8,7.8,1022.2
24,14.4,15.0,13.7,12.6,94.3,84.6,69.4,66.8,1.7,2.4,6.8,6.8,1023.3
27,12.6,15.2,14.1,13.1,97.8,79.7,65.3,63.3,2.3,1.9,6.7,6.7,1023.4
30,12.3,15.3,14.1,13.0,97.6,75.8,71.2,69.1,2.2,2.6,6.1,6.1,1022.6
33,12.2,15.2,14.0,12.6,97.4,74.1,75.9,79.1,3.4,4.3,6.5,6.5,1022.6
36,14.9,15.0,13.8,12.1,91.4,74.3,79.8,86.9,2.8,4.1,5.6,5.6,1023.7
39,20.7,18.0,13.9,12.1,64.6,69.6,83.4,89.9,1.9,2.3,3.3,3.3,1023.3
42,22.3,20.3,15.9,13.8,57.0,58.9,72.2,79.6,2.8,2.5,3.2,3.2,1020.4
