fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,3.9,7.4,3.9,2.3,60.6,39.9,46.3,40.8,3.8,6.3,6.0,6.0,1030.5,55,20
3,2.7,6.4,4.0,3.5,65.8,41.4,36.0,20.1,4.5,8.1,5.6,5.6,1030.6,55,23
6,0.6,5.4,4.2,3.6,72.7,39.3,36.9,25.6,4.2,6.7,5.1,5.1,1029.6,56,2
9,-0.9,5.1,4.5,3.5,77.1,40.5,39.7,34.4,3.4,4.5,2.6,2.6,1028.5,56,5
12,1.3,4.9,4.4,3.4,72.7,45.1,42.6,39.3,3.3,4.1,1.1,1.1,1029.6,56,8
15,9.7,6.6,4.6,3.5,52.1,54.3,43.9,39.5,2.4,2.6,1.8,1.8,1029.1,56,11
18,12.9,10.3,6.2,4.1,42.6,42.4,50.5,52.1,1.8,1.5,1.5,1.5,1025.5,56,14
21,11.8,11.1,7.1,5.1,49.4,39.9,47.6,51.6,2.7,3.3,3.3,3.3,1024.5,56,17
24,5.5,10.5,7.2,5.4,67.4,41.2,45.7,47.8,4.3,4.8,5.8,5.8,1024.5,56,20
27,3.5,10.1,7.5,6.0,77.2,43.1,44.9,49.3,4.9,5.3,6.8,6.8,1024.3,56,23
30,2.2,9.2,7.6,6.0,83.3,46.2,50.0,56.0,4.9,5.7,6.3,6.3,1023.3,57,2
33,1.4,8.0,7.1,5.6,86.1,52.2,52.9,57.3,2.5,4.9,6.0,6.0,1023.0,57,5
36,4.1,7.7,6.8,5.4,79.2,53.5,49.9,49.9,1.5,3.1,5.9,5.9,1024.6,57,8
39,12.7,10.1,7.1,6.0,52.2,54.0,48.8,42.1,2.4,3.0,6.7,6.7,1024.3,57,11
42,16.0,13.8,9.5,7.3,41.4,41.7,51.4,56.8,3.2,4.6,5.9,5.9,1021.4,57,14
