fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,1.4,0.6,-0.4,-1.0,98.4,99.9,99.4,99.1,3.8,7.5,12.5,12.5,1026.1
3,2.0,0.8,-0.6,-1.0,97.0,99.9,99.9,99.7,3.7,7.3,12.8,12.8,1026.0
6,2.4,1.0,-0.8,-1.1,96.2,99.8,99.8,99.9,3.5,7.0,11.1,11.1,1026.0
9,1.9,0.6,-1.0,-1.3,97.8,99.9,99.7,99.8,3.9,7.0,9.8,9.8,1026.8
12,1.9,0.4,-1.2,-1.4,96.5,99.2,97.5,99.0,4.1,8.3,11.7,11.7,1028.5
15,3.1,1.0,-1.2,-1.6,88.2,96.1,95.2,97.4,4.9,7.9,10.6,10.6,1029.4
18,4.1,2.0,-1.0,-1.4,80.9,88.5,94.5,92.5,4.3,6.4,8.6,8.6,1027.9
21,3.9,2.3,-0.9,-1.8,83.3,87.2,97.6,95.3,3.1,6.0,6.7,6.7,1028.7
24,3.4,2.2,-0.6,-1.9,88.4,88.4,96.5,97.9,2.7,6.3,8.3,8.3,1029.8
27,3.3,2.1,-0.8,-2.0,88.2,87.7,90.0,93.8,3.4,7.7,10.3,10.3,1030.3
30,2.8,1.2,-1.4,-2.1,83.5,84.6,81.4,76.6,3.7,7.8,9.0,9.0,1030.4
33,1.6,0.1,-2.0,-2.2,81.1,82.7,59.2,50.9,3.6,7.3,10.6,10.6,1028.6
36,1.4,-0.3,-3.0,-3.8,80.2,82.6,80.3,59.8,3.3,7.0,11.0,11.0,1029.9
39,1.3,-0.7,-3.5,-5.0,85.3,91.7,89.9,86.3,3.8,7.9,12.1,12.1,1030.8
42,1.3,-0.5,-3.5,-4.9,88.7,93.7,94.5,91.9,4.2,6.7,9.8,9.8,1028.4
