fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,11.7,10.0,6.4,4.6,77.6,80.4,87.4,90.2,5.1,7.1,10.0,10.0,1031.4,322,20
3,11.6,9.9,6.4,4.6,69.7,70.4,77.3,82.5,4.5,8.6,11.8,11.8,1032.3,322,23
6,11.6,9.7,6.0,4.3,61.2,64.5,74.7,80.4,5.5,8.6,11.5,11.5,1032.7,323,2
9,10.9,9.4,6.0,4.4,64.3,63.5,69.2,69.7,4.5,9.0,13.3,13.3,1031.9,323,5
12,11.2,9.1,5.7,4.1,59.5,61.9,67.3,72.6,4.7,8.6,12.5,12.5,1033.5,323,8
15,12.8,9.9,5.8,3.9,51.2,57.5,71.9,79.1,5.3,8.4,11.9,11.9,1033.4,323,11
18,13.9,11.2,7.0,4.9,47.7,52.1,65.0,73.0,5.6,8.9,10.0,10.0,1031.2,323,14
21,13.0,11.2,7.2,5.1,49.7,51.6,62.9,70.2,4.1,8.6,10.6,10.6,1031.1,323,17
24,12.0,10.3,6.5,4.5,55.7,58.2,70.4,77.5,4.1,9.2,11.8,11.8,1032.0,323,20
27,11.1,9.4,5.7,4.0,61.2,63.7,74.9,80.8,4.3,8.9,12.2,12.2,1032.4,323,23
30,10.3,8.7,5.1,3.7,67.5,68.7,79.4,83.6,3.8,8.3,11.2,11.2,1032.1,324,2
33,9.8,8.1,4.7,3.6,70.1,73.6,80.7,82.2,3.7,7.7,10.7,10.7,1031.5,324,5
36,10.0,7.8,4.7,3.6,68.7,74.3,77.5,79.7,3.2,6.6,10.3,10.3,1032.1,324,8
39,12.7,9.6,5.4,3.6,55.5,63.3,79.3,82.7,2.8,4.6,5.8,5.8,1031.8,324,11
42,14.1,11.4,7.2,5.1,49.2,53.9,67.5,75.8,3.1,3.8,4.3,4.3,1028.7,324,14
