fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,10.2,9.6,7.3,6.0,76.4,75.4,82.2,85.8,4.9,6.4,5.7,5.7,1024.2
3,9.6,9.2,7.5,6.1,77.9,75.5,80.8,86.3,3.9,6.8,7.0,7.0,1024.6
6,8.7,8.3,7.1,6.0,80.1,77.7,81.8,87.1,3.8,7.2,6.4,6.4,1024.4
9,8.0,7.5,6.6,5.7,82.7,81.8,85.2,88.3,2.7,6.3,7.2,7.2,1024.0
12,8.1,7.0,6.2,5.4,82.1,82.3,85.8,90.3,3.5,6.9,7.7,7.7,1025.1
15,10.2,8.2,6.1,5.3,71.1,76.5,82.9,88.7,2.7,4.0,7.1,7.1,1025.2
18,10.2,8.7,6.4,5.4,79.0,79.2,80.9,85.1,3.8,4.3,4.6,4.6,1023.2
21,8.7,7.7,6.1,5.0,91.6,86.8,80.5,82.9,4.6,6.4,5.3,5.3,1024.0
24,8.1,7.3,5.7,4.4,92.3,86.0,79.0,81.9,3.3,5.6,5.4,5.4,1024.7
27,7.8,7.1,5.5,4.2,93.0,84.5,78.3,80.4,0.5,2.0,2.2,2.2,1025.3
30,7.0,6.9,5.0,3.9,96.1,85.6,80.3,82.9,2.7,2.5,2.6,2.6,1025.2
33,6.4,6.7,4.7,3.5,97.2,87.5,82.2,86.3,2.9,3.8,2.8,2.8,1024.0
36,6.5,6.4,4.5,3.3,96.9,88.2,83.7,87.7,2.3,2.8,2.3,2.3,1025.2
39,11.0,8.3,4.5,3.1,68.2,77.5,91.2,89.7,2.4,3.3,3.0,3.0,1025.3
42,12.4,10.3,6.1,4.0,55.5,60.2,75.0,82.0,2.2,3.0,3.2,3.2,1022.3
