fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,7.6,7.7,4.6,3.3,62.1,49.1,54.1,52.0,2.0,4.5,3.5,3.5,1027.6
3,6.6,6.9,4.6,3.2,71.7,55.2,57.0,57.6,1.4,4.7,3.4,3.4,1027.0
6,5.2,6.2,5.1,3.7,77.2,61.8,56.7,57.8,1.8,4.9,4.1,4.1,1025.6
9,4.8,5.5,5.7,4.4,80.3,68.3,55.9,56.4,1.8,4.6,2.9,2.9,1024.4
12,5.8,5.4,6.2,4.9,78.3,70.8,54.6,55.7,2.1,4.2,3.8,3.8,1024.7
15,9.4,7.1,6.7,5.4,65.3,70.4,54.2,57.7,2.1,2.4,5.1,5.1,1024.4
18,12.5,10.5,7.0,6.2,55.3,58.1,61.1,59.1,3.3,3.6,5.5,5.5,1021.0
21,12.4,11.6,8.0,7.3,57.6,56.1,63.7,61.2,3.3,4.3,5.3,5.3,1020.2
24,8.5,11.2,9.6,9.0,76.4,59.9,60.4,60.5,4.3,5.9,8.7,8.7,1020.4
27,7.7,10.8,10.3,9.8,82.1,64.1,63.2,64.2,4.6,6.6,8.7,8.7,1020.7
30,8.4,10.0,10.8,10.4,80.6,69.5,63.2,62.9,3.4,5.9,6.8,6.8,1019.7
33,8.7,9.7,11.1,10.6,81.5,73.6,62.9,64.8,3.2,4.5,6.4,6.4,1018.9
36,9.1,9.8,10.8,10.2,83.2,74.7,69.7,72.6,2.3,2.6,4.1,4.1,1020.2
39,11.7,10.3,11.0,10.4,75.5,77.5,73.2,76.4,1.3,1.7,3.7,3.7,1020.5
42,12.7,11.3,9.5,8.9,74.2,78.3,80.6,83.5,3.5,4.2,6.6,6.6,1019.4
