fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,18.2,18.9,15.9,13.8,58.7,50.6,50.7,56.2,8.0,9.4,10.8,10.8,1020.7
3,17.0,17.1,14.7,12.8,54.8,49.4,44.6,49.2,7.9,9.4,14.0,14.0,1021.9
6,15.8,16.2,14.0,12.4,54.0,47.8,45.2,51.0,7.2,8.9,14.1,14.1,1021.4
9,14.6,15.1,13.7,12.1,57.5,50.2,42.3,47.2,6.4,8.3,12.8,12.8,1021.6
12,15.7,14.0,13.3,11.7,56.5,52.7,31.0,31.4,5.9,8.4,10.7,10.7,1023.8
15,19.7,17.0,12.7,10.8,38.1,38.4,44.8,41.2,5.7,6.2,7.5,7.5,1023.8
18,20.7,18.4,14.0,11.8,31.9,30.4,37.1,41.0,6.6,6.9,7.7,7.7,1021.5
21,18.6,17.9,13.8,11.6,36.4,30.4,34.8,38.3,6.2,6.9,8.3,8.3,1021.4
24,14.5,16.4,12.9,10.8,52.2,37.8,40.1,43.9,4.5,6.2,8.6,8.6,1023.3
27,12.9,15.6,12.6,10.5,61.8,40.3,42.4,47.9,4.8,6.5,8.2,8.2,1024.1
30,12.1,14.3,12.2,10.1,63.6,45.6,47.0,52.6,6.3,8.2,8.2,8.2,1023.2
33,10.9,13.7,11.8,9.8,69.7,48.5,46.9,51.1,5.2,6.7,8.5,8.5,1023.6
36,13.9,13.6,11.7,9.8,63.9,48.8,48.8,53.6,4.9,7.3,8.5,8.5,1025.1
39,19.7,16.9,12.5,10.3,42.4,44.0,54.3,59.9,5.0,5.9,6.7,6.7,1024.5
42,21.2,18.8,14.4,12.2,40.6,41.1,50.8,57.1,4.6,5.3,5.9,5.9,1021.7
