fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,-1.8,1.3,-2.5,-4.5,53.4,29.0,34.2,38.3,3.3,5.2,5.8,5.8,1033.4
3,-3.1,0.8,-2.8,-4.8,61.4,29.8,34.3,37.9,4.2,6.1,7.9,7.9,1033.4
6,-3.7,0.1,-3.0,-4.8,66.1,29.9,30.2,30.6,3.0,4.4,7.0,7.0,1031.9
9,-4.7,-0.1,-2.7,-4.3,71.3,30.2,26.0,24.5,2.3,3.3,5.8,5.8,1031.3
12,-2.7,0.1,-2.5,-4.1,60.5,30.5,25.2,24.7,2.8,5.4,6.0,6.0,1031.4
15,4.7,1.4,-2.2,-3.9,27.0,29.3,27.4,24.5,3.7,5.7,8.1,8.1,1031.6
18,6.6,3.7,-0.5,-2.6,20.3,19.8,25.0,28.4,5.1,7.0,7.9,7.9,1028.2
21,5.0,4.3,0.4,-1.7,28.7,21.6,26.0,29.1,3.7,6.6,8.3,8.3,1028.0
24,-0.1,3.9,0.6,-1.1,45.9,23.0,24.9,25.3,3.3,5.0,8.3,8.3,1028.3
27,-1.4,3.4,0.7,-0.9,53.8,25.4,25.2,26.0,1.7,2.0,6.9,6.9,1028.3
30,-2.9,3.3,0.9,-0.6,64.2,26.3,24.8,24.7,3.9,4.6,6.6,6.6,1027.2
33,-2.6,3.5,1.6,0.1,62.6,26.8,21.6,19.7,4.4,6.4,8.0,8.0,1025.6
36,-0.8,3.5,2.4,1.1,55.8,27.1,17.3,14.6,4.1,6.5,8.3,8.3,1026.7
39,8.1,5.4,3.7,2.5,32.2,31.1,15.1,13.1,3.5,5.5,10.1,10.1,1026.4
42,12.1,9.8,5.6,3.7,22.5,21.7,25.3,23.6,3.3,4.7,6.1,6.1,1023.9
