fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,2.3,6.3,2.7,1.0,56.7,30.6,33.3,31.0,2.3,7.2,7.3,7.3,1031.1
3,0.6,5.6,2.4,0.7,63.0,27.3,30.0,28.0,2.3,5.9,6.1,6.1,1031.7
6,-1.0,4.7,2.0,0.4,68.4,25.9,28.9,28.1,2.6,5.2,5.3,5.3,1031.9
9,-1.9,3.8,1.7,0.2,70.5,25.9,29.0,28.7,2.0,4.2,5.0,5.0,1031.8
12,-1.2,3.3,1.5,0.2,72.1,25.8,29.6,27.5,1.1,1.4,4.1,4.1,1033.5
15,6.5,3.5,1.8,0.7,37.6,33.3,28.9,23.3,0.2,0.4,3.3,3.3,1033.9
18,9.3,6.5,2.5,0.9,29.3,30.2,35.4,29.0,0.4,1.1,2.1,2.1,1031.5
21,6.7,6.9,3.0,1.5,41.6,30.3,35.3,28.4,1.1,1.2,2.0,2.0,1031.7
24,3.8,6.4,3.0,1.9,49.2,30.8,32.7,21.8,0.9,1.1,1.0,1.0,1032.5
27,1.5,6.0,2.7,1.6,57.7,30.9,32.3,22.5,1.4,2.0,1.5,1.5,1033.1
30,-0.7,5.5,2.4,1.1,68.2,31.0,32.8,25.1,2.2,3.1,2.7,2.7,1032.9
33,-1.3,4.9,2.1,0.8,69.7,31.6,32.6,27.4,2.5,4.1,3.8,3.8,1033.0
36,0.0,4.4,1.8,0.5,64.7,33.6,31.4,28.1,2.1,6.2,5.6,5.6,1034.6
39,7.3,4.2,2.0,1.1,42.1,41.6,28.6,22.7,3.0,7.0,7.2,7.2,1034.0
42,9.8,7.1,3.0,2.0,29.4,30.4,35.5,21.0,3.3,5.0,6.1,6.1,1030.5
