fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,0.4,3.0,0.3,-1.1,78.8,58.6,57.9,56.8,3.8,2.9,2.2,2.2,1027.5,39,20
3,-0.2,2.8,0.6,-0.5,82.5,56.5,51.9,46.3,2.4,2.3,3.2,3.2,1028.3,39,23
6,-1.5,2.6,0.7,-0.3,87.1,57.7,49.3,41.4,1.3,2.8,4.4,4.4,1027.8,40,2
9,-2.7,2.4,1.0,-0.1,89.0,58.5,43.6,41.5,1.5,2.6,4.8,4.8,1027.4,40,5
12,-1.2,2.6,1.4,0.0,85.2,56.5,46.3,53.1,3.5,3.6,4.9,4.9,1028.6,40,8
15,6.9,4.1,2.0,0.5,54.9,56.7,51.5,60.2,2.2,2.9,5.2,5.2,1029.6,40,11
18,10.3,7.7,3.7,1.8,44.6,46.9,57.4,60.5,2.4,3.3,4.5,4.5,1026.2,40,14
21,9.1,9.0,5.2,3.4,54.8,44.5,51.6,53.0,3.2,4.3,5.8,5.8,1025.2,40,17
24,4.0,8.1,6.0,4.6,73.5,51.2,46.3,42.0,7.4,8.5,6.9,6.9,1026.0,40,20
27,1.7,7.2,6.6,5.5,84.7,55.1,40.5,37.2,3.4,6.1,8.9,8.9,1026.8,40,23
30,0.2,6.6,7.3,6.1,87.4,54.0,36.7,35.3,1.4,4.6,10.4,10.4,1026.9,41,2
33,-0.8,5.9,7.6,6.5,88.5,54.8,35.6,33.9,1.4,3.4,9.9,9.9,1026.3,41,5
36,0.8,6.3,7.7,6.4,86.1,51.0,37.1,37.5,3.2,3.3,6.8,6.8,1028.0,41,8
39,9.7,7.4,7.9,6.7,59.6,53.2,35.4,38.1,2.1,4.6,4.3,4.3,1028.5,41,11
42,14.1,11.6,8.7,7.5,45.2,47.2,38.2,35.4,1.6,1.7,4.0,4.0,1025.7,41,14
