fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,14.6,16.0,12.6,10.6,68.7,56.9,66.1,72.4,3.9,7.3,6.6,6.6,1024.1,302,20
3,13.2,14.7,12.1,10.3,74.9,63.2,69.0,74.2,3.6,7.5,7.4,7.4,1024.6,302,23
6,12.4,13.1,11.6,10.0,81.3,73.7,73.8,77.5,2.8,6.7,5.5,5.5,1023.7,303,2
9,11.4,12.0,11.2,9.9,87.8,80.0,74.9,77.8,3.5,6.9,5.4,5.4,1023.1,303,5
12,13.0,11.6,10.7,9.6,81.3,82.7,73.6,74.9,2.8,6.0,6.3,6.3,1024.1,303,8
15,17.9,15.1,10.8,9.5,58.8,65.8,79.2,71.8,2.5,3.4,4.5,4.5,1023.7,303,11
18,20.0,17.7,13.3,11.2,50.7,54.5,67.6,74.0,1.3,2.1,2.8,2.8,1021.1,303,14
21,18.0,18.2,14.2,12.1,62.2,53.7,65.2,71.6,2.2,3.0,3.8,3.8,1020.8,303,17
24,15.2,17.0,14.1,12.3,72.5,60.4,68.4,74.4,5.2,5.8,5.8,5.8,1021.6,303,20
27,14.6,15.3,13.7,12.2,77.4,72.2,79.3,83.3,6.0,7.2,5.8,5.8,1022.3,303,23
30,14.4,14.8,13.6,12.2,82.8,80.9,86.9,88.8,4.3,5.9,5.6,5.6,1021.9,304,2
33,14.0,14.4,13.4,12.2,89.0,86.6,87.7,88.0,3.5,4.9,3.6,3.6,1021.9,304,5
36,15.2,14.2,13.3,11.9,85.4,88.0,84.5,85.7,2.5,3.8,3.7,3.7,1023.1,304,8
39,20.0,17.3,13.3,11.7,64.8,72.2,85.2,86.3,0.8,1.6,2.7,2.7,1023.5,304,11
42,21.7,19.6,15.3,13.1,54.3,58.2,71.5,79.1,3.8,3.6,4.2,4.2,1021.0,304,14
