fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,15.8,15.3,12.0,10.2,71.6,66.8,76.2,83.4,2.1,3.2,2.9,2.9,1025.3,294,20
3,14.6,14.3,11.9,10.4,77.6,72.9,77.6,82.7,3.3,4.5,2.1,2.1,1024.5,294,23
6,14.2,13.4,11.6,10.4,81.4,81.0,79.7,84.0,3.1,3.7,1.2,1.2,1023.0,295,2
9,13.8,12.7,11.2,10.2,84.2,87.5,82.2,85.6,3.1,3.6,1.5,1.5,1022.4,295,5
12,14.6,12.8,11.2,10.3,82.3,88.7,82.7,85.5,2.2,2.3,2.1,2.1,1023.0,295,8
15,17.8,15.5,11.6,10.6,69.5,75.3,87.1,87.6,0.8,1.2,1.7,1.7,1022.2,295,11
18,19.4,17.6,13.5,11.6,65.3,68.4,83.3,90.6,1.4,0.8,1.2,1.2,1019.7,295,14
21,17.8,16.9,14.0,12.6,77.0,77.1,83.7,89.2,1.5,2.2,2.7,2.7,1018.9,295,17
24,16.2,15.4,14.0,13.0,91.1,88.8,85.7,88.4,4.1,4.9,2.8,2.8,1020.1,295,20
27,15.7,14.8,13.8,13.0,94.5,93.7,88.5,89.8,3.6,4.1,0.9,0.9,1020.9,295,23
30,15.4,14.2,13.2,12.5,95.8,97.1,91.9,92.4,3.5,4.1,2.2,2.2,1020.8,296,2
33,14.9,13.8,12.1,11.3,96.0,97.5,94.0,95.6,4.3,6.2,7.8,7.8,1021.0,296,5
36,14.8,13.2,10.5,10.0,90.3,94.7,94.1,92.3,5.7,7.4,10.0,10.0,1022.9,296,8
39,16.2,14.1,10.0,9.4,72.2,78.2,92.5,84.0,6.7,8.0,9.4,9.4,1023.7,296,11
42,17.7,15.9,11.7,9.6,61.8,64.8,80.1,87.5,7.7,9.0,10.1,10.1,1022.0,296,14
