fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,19.3,19.6,17.6,17.6,53.5,52.0,52.6,50.5,8.0,10.8,20.6,20.6,1009.7,92,20
3,18.0,18.1,17.3,17.8,50.8,49.8,48.0,47.3,9.5,11.4,20.3,20.3,1010.6,92,23
6,15.6,15.7,15.6,16.2,59.2,58.5,55.8,57.9,10.2,10.9,20.0,20.0,1009.8,93,2
9,14.4,14.6,15.1,16.1,70.4,69.0,66.7,69.2,8.6,9.7,19.0,19.0,1008.4,93,5
12,13.6,13.7,13.8,15.1,80.3,76.9,69.8,72.2,9.0,10.1,20.4,20.4,1009.5,93,8
15,14.1,13.9,13.3,14.3,85.1,81.8,72.6,74.6,10.1,9.6,20.0,20.0,1009.0,93,11
18,16.0,15.4,13.7,14.2,77.1,78.2,72.7,76.4,8.8,8.2,18.8,18.8,1006.5,93,14
21,16.4,16.4,14.8,15.0,77.8,78.1,75.2,77.4,8.9,7.0,18.1,18.1,1004.6,93,17
24,15.3,16.2,16.1,16.5,85.7,84.0,75.6,76.5,8.4,6.7,15.9,15.9,1004.8,93,20
27,15.7,16.8,16.9,17.1,88.8,85.9,77.6,79.1,9.0,5.6,16.8,16.8,1004.0,93,23
30,16.0,17.4,16.6,16.4,91.0,88.6,85.5,87.5,7.8,3.5,14.5,14.5,1002.7,94,2
33,15.9,17.0,16.0,15.5,93.0,90.8,90.1,92.9,7.3,3.3,12.8,12.8,1002.7,94,5
36,15.9,16.0,14.2,14.3,93.9,93.0,96.7,97.0,4.9,4.6,8.5,8.5,1005.2,94,8
39,16.1,15.5,12.4,13.4,87.0,88.5,97.8,91.1,5.0,5.3,8.9,8.9,1006.6,94,11
42,16.2,15.7,11.9,11.2,81.0,81.8,96.6,96.3,6.3,6.3,9.9,9.9,1006.3,94,14
