fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,13.8,14.8,11.5,9.8,72.0,62.4,71.9,75.7,2.9,7.4,7.8,7.8,1024.6,313,20
3,13.4,14.1,12.1,10.7,73.3,65.5,70.0,72.7,2.9,7.8,9.2,9.2,1024.5,313,23
6,12.7,13.2,12.3,11.0,78.6,73.7,74.7,77.0,3.2,8.5,10.2,10.2,1023.1,314,2
9,13.2,12.9,12.6,11.5,82.9,82.8,81.6,80.5,2.9,7.2,11.5,11.5,1022.5,314,5
12,13.8,13.0,12.7,11.7,84.4,85.9,90.5,90.7,2.3,6.2,10.7,10.7,1024.3,314,8
15,16.2,14.1,13.0,12.3,81.0,86.8,95.1,94.9,2.7,4.9,10.2,10.2,1024.0,314,11
18,18.2,16.4,13.1,12.2,76.6,82.2,96.4,96.9,3.5,5.0,5.1,5.1,1021.7,314,14
21,17.8,17.1,13.6,12.4,81.4,82.2,95.5,97.3,2.2,5.2,7.0,7.0,1021.6,314,17
24,16.4,16.6,14.2,12.9,89.7,86.3,92.8,94.0,2.8,6.6,9.1,9.1,1022.2,314,20
27,16.1,16.1,14.5,13.5,92.6,89.8,88.0,87.7,2.9,7.6,10.6,10.6,1021.8,314,23
30,15.5,15.4,14.5,13.7,93.7,90.6,86.6,87.7,1.5,5.6,8.3,8.3,1021.7,315,2
33,14.5,14.9,14.1,13.5,96.1,90.9,86.4,89.0,1.5,4.0,5.6,5.6,1020.8,315,5
36,15.1,14.5,14.0,13.3,93.9,90.2,84.8,88.2,2.2,4.6,4.7,4.7,1022.0,315,8
39,19.7,17.2,13.8,13.0,70.3,77.3,83.4,86.9,1.1,2.1,4.0,4.0,1022.0,315,11
42,21.6,19.7,15.5,13.4,60.6,64.1,78.2,86.0,1.6,2.2,3.2,3.2,1019.7,315,14
