fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,-3.1,-3.2,-6.4,-7.7,64.4,50.3,61.8,61.1,5.3,5.5,2.9,2.9,1038.0,354,20
3,-4.0,-4.4,-7.2,-8.4,64.2,48.7,58.0,58.0,6.2,7.6,5.8,5.8,1040.0,354,23
6,-5.0,-5.5,-8.0,-9.4,61.0,44.3,45.2,44.5,5.1,8.2,7.7,7.7,1040.3,355,2
9,-5.9,-6.8,-9.3,-10.5,52.8,34.8,29.0,36.5,6.1,9.8,9.1,9.1,1040.5,355,5
12,-5.6,-8.0,-10.5,-11.6,39.3,32.4,31.0,36.9,4.7,8.4,9.8,9.8,1042.5,355,8
15,-2.4,-6.6,-10.5,-12.3,25.2,30.7,41.2,45.9,4.3,5.0,6.0,6.0,1043.4,355,11
18,-1.0,-4.8,-8.8,-10.9,26.1,29.0,38.8,45.4,5.8,6.6,7.1,7.1,1041.4,355,14
21,-3.0,-4.9,-8.8,-10.8,30.1,28.1,36.3,41.0,5.6,7.3,7.9,7.9,1041.8,355,17
24,-5.3,-5.8,-9.5,-11.4,38.1,24.6,29.7,30.5,5.5,8.5,8.8,8.8,1043.2,355,20
27,-6.4,-6.8,-10.1,-11.1,39.5,21.0,23.0,19.3,5.1,7.9,8.7,8.7,1044.2,355,23
30,-7.3,-7.5,-9.5,-10.0,40.7,20.6,17.1,14.5,4.8,7.5,7.9,7.9,1043.7,356,2
33,-7.9,-8.0,-9.6,-10.2,41.8,21.6,16.9,16.3,3.6,6.7,8.3,8.3,1043.5,356,5
36,-6.8,-8.3,-9.6,-9.9,37.6,22.5,17.6,16.9,2.6,5.7,8.6,8.6,1044.7,356,8
39,-2.0,-6.4,-9.3,-9.2,16.0,22.5,19.8,15.9,1.3,2.0,5.2,5.2,1044.4,356,11
42,0.3,-3.5,-7.5,-9.0,14.5,17.5,22.0,20.6,1.5,2.0,3.1,3.1,1041.1,356,14
