fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,1.4,-0.9,-3.9,-2.8,75.4,83.8,95.9,97.1,4.8,8.6,13.2,13.2,1033.6,358,20
3,0.5,-2.0,-5.4,-4.3,69.8,79.6,95.4,92.6,5.6,9.1,12.6,12.6,1035.5,358,23
6,-0.4,-3.0,-6.8,-5.7,66.7,77.0,96.4,85.5,5.1,8.0,11.1,11.1,1036.3,359,2
9,-1.7,-4.4,-8.2,-7.2,63.8,74.9,95.1,73.9,6.0,9.3,10.7,10.7,1037.4,359,5
12,-2.7,-5.7,-9.3,-7.8,61.4,74.4,94.0,62.4,4.5,6.8,8.4,8.4,1040.4,359,8
15,-0.7,-4.7,-8.7,-8.8,53.5,67.3,89.7,72.1,4.4,5.9,5.7,5.7,1041.3,359,11
18,1.2,-2.5,-6.6,-8.6,45.5,55.1,73.0,81.6,4.2,5.8,6.2,6.2,1038.8,359,14
21,0.2,-2.1,-6.1,-8.1,45.1,49.3,64.0,72.3,4.2,7.6,7.7,7.7,1039.9,359,17
24,-1.9,-3.7,-7.2,-8.6,49.8,49.2,57.9,51.8,3.7,9.1,9.5,9.5,1041.5,359,20
27,-3.3,-4.7,-8.0,-9.2,50.1,44.4,50.0,44.4,3.1,8.5,8.3,8.3,1043.1,359,23
30,-3.9,-5.5,-8.5,-9.4,46.0,38.4,39.0,33.1,3.1,8.5,8.4,8.4,1043.5,360,2
33,-4.6,-6.6,-8.9,-9.6,41.3,38.0,34.2,27.1,3.1,7.9,6.4,6.4,1043.5,360,5
36,-4.6,-7.4,-8.9,-9.1,37.7,40.0,23.2,16.8,3.3,6.4,6.6,6.6,1044.8,360,8
39,-1.3,-5.6,-8.3,-8.3,26.0,31.2,18.2,12.0,3.1,4.4,7.9,7.9,1044.5,360,11
42,1.0,-2.9,-6.9,-8.6,20.0,21.8,28.0,25.5,3.6,5.1,5.8,5.8,1041.1,360,14
