fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,-0.9,-2.8,-6.4,-8.1,75.9,82.0,98.8,99.6,4.0,5.9,6.8,6.8,1032.1
3,-1.9,-2.8,-6.2,-7.8,81.7,80.8,89.5,92.3,3.3,5.7,7.3,7.3,1032.2
6,-3.1,-2.7,-5.5,-6.7,87.8,77.4,80.9,82.5,3.0,7.0,8.9,8.9,1032.1
9,-4.0,-3.0,-5.2,-6.4,89.9,79.8,79.3,75.9,2.8,5.9,8.1,8.1,1030.9
12,-2.1,-3.0,-5.1,-6.1,81.8,79.7,74.3,63.0,2.8,5.8,7.4,7.4,1032.2
15,2.8,-0.6,-4.6,-5.6,57.3,65.5,78.9,62.5,1.7,2.1,2.8,2.8,1032.2
18,5.4,2.2,-1.9,-3.9,49.7,54.3,68.9,73.9,2.4,2.5,2.9,2.9,1029.3
21,5.1,3.3,-0.7,-2.7,51.0,52.4,65.6,72.0,3.3,3.3,3.8,3.8,1029.0
24,0.3,2.8,-0.9,-2.7,73.8,52.1,62.5,64.9,2.2,4.4,4.9,4.9,1030.5
27,1.5,2.1,-1.1,-2.6,64.1,46.9,51.8,49.6,4.5,8.5,6.3,6.3,1032.1
30,1.3,1.4,-1.1,-2.2,60.7,46.6,36.4,34.6,3.4,7.9,12.1,12.1,1031.2
33,0.5,0.7,-1.5,-2.8,63.2,48.4,45.3,43.0,3.4,7.4,12.1,12.1,1031.4
36,1.2,0.4,-1.8,-3.0,62.9,52.1,58.6,50.4,3.4,7.2,10.5,10.5,1033.1
39,3.2,0.5,-1.9,-3.1,59.5,65.3,61.4,49.4,3.0,4.3,8.4,8.4,1034.3
42,4.5,2.0,-1.7,-2.7,58.2,63.7,64.4,39.8,2.2,3.1,5.8,5.8,1031.6
