fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,12.5,12.5,9.6,8.4,89.5,87.0,91.6,95.1,1.9,2.6,4.4,4.4,1010.1
3,12.0,12.0,9.8,8.8,94.2,91.6,92.8,95.1,3.5,3.3,5.0,5.0,1010.3
6,11.5,11.6,10.1,9.4,96.1,94.2,92.8,92.6,1.2,2.0,1.4,1.4,1009.1
9,11.2,11.3,10.0,9.3,97.0,96.0,94.2,94.4,1.5,1.7,1.0,1.0,1008.5
12,11.9,11.3,9.7,8.7,94.3,95.8,95.9,97.4,1.9,2.4,2.2,2.2,1009.8
15,14.3,13.4,9.9,9.0,81.3,84.0,95.9,96.1,2.4,2.9,3.2,3.2,1009.6
18,16.5,15.6,11.5,10.0,72.3,74.0,90.3,94.8,1.8,2.0,2.1,2.1,1007.3
21,16.5,16.2,12.2,10.4,72.8,73.1,89.1,96.1,1.9,2.3,2.8,2.8,1006.4
24,14.1,15.0,12.2,10.9,86.6,82.8,90.4,94.6,3.1,2.7,4.4,4.4,1007.3
27,12.9,14.2,12.6,11.6,93.1,88.3,91.3,93.6,1.0,2.0,3.9,3.9,1007.7
30,13.1,13.7,12.5,11.5,93.5,92.4,93.5,95.9,3.6,2.8,1.0,1.0,1007.0
33,13.1,13.4,12.2,11.2,94.8,93.9,94.2,95.8,4.0,2.8,4.5,4.5,1006.5
36,13.7,13.4,12.0,11.0,93.3,93.8,95.6,97.6,2.6,2.2,4.8,4.8,1008.5
39,15.7,14.9,11.9,11.0,85.3,87.8,97.2,97.2,3.6,3.4,5.3,5.3,1008.9
42,16.7,16.2,12.3,11.0,80.3,81.4,96.2,98.6,4.4,3.7,4.9,4.9,1007.9
