fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,13.0,17.7,15.0,13.0,62.7,40.1,43.3,46.8,2.4,5.0,5.8,5.8,1013.8
3,13.0,15.0,13.4,11.8,72.1,55.8,55.7,59.1,4.7,4.6,5.4,5.4,1016.0
6,11.6,12.6,11.9,11.1,88.7,76.6,68.5,65.2,1.6,2.9,2.9,2.9,1016.0
9,10.9,12.3,12.8,12.1,93.3,80.6,56.3,46.2,2.4,2.2,2.3,2.3,1014.4
12,11.5,12.3,12.5,12.0,92.0,81.7,59.0,43.9,1.9,3.4,2.2,2.2,1016.3
15,18.4,16.2,12.9,11.9,60.9,64.6,58.5,45.7,2.5,3.2,5.2,5.2,1017.3
18,21.5,19.9,15.5,13.4,38.7,38.2,45.0,48.1,3.0,3.8,4.7,4.7,1014.7
21,20.1,20.6,16.7,14.5,45.5,31.9,34.1,37.4,2.1,3.5,5.1,5.1,1013.9
24,13.5,19.5,16.7,14.6,60.5,33.2,29.7,31.8,2.5,4.3,6.4,6.4,1015.0
27,12.2,17.3,16.4,14.4,57.5,35.1,23.0,23.8,3.9,7.0,9.8,9.8,1016.3
30,10.5,15.3,15.7,13.8,52.5,31.1,17.3,18.2,5.5,7.2,11.1,11.1,1016.5
33,8.0,10.7,13.3,12.5,53.7,39.3,18.3,16.5,6.6,6.9,9.6,9.6,1017.4
36,8.1,7.3,10.2,10.6,56.3,49.1,27.0,20.7,4.6,9.2,6.1,6.1,1020.5
39,13.6,10.9,9.1,9.1,40.5,42.3,27.5,24.3,2.3,3.9,7.5,7.5,1021.9
42,17.0,14.6,10.3,8.5,33.4,32.4,39.1,37.5,2.3,3.6,4.6,4.6,1019.9
