fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,9.9,9.1,6.0,4.7,64.3,61.9,64.2,67.9,7.0,11.9,16.9,16.9,1022.0,75,20
3,7.7,6.6,3.4,2.3,76.8,74.6,77.0,76.6,7.0,11.6,17.5,17.5,1023.2,75,23
6,6.2,5.2,2.2,1.4,86.8,82.5,84.2,82.5,6.5,9.8,14.5,14.5,1023.2,76,2
9,5.7,4.5,1.3,0.5,88.2,86.2,89.9,88.0,6.7,9.5,14.0,14.0,1022.6,76,5
12,5.7,4.2,1.0,0.1,86.8,89.6,95.2,93.9,5.6,8.0,12.2,12.2,1024.6,76,8
15,7.1,4.9,1.1,0.0,76.1,84.0,99.7,99.4,6.3,7.5,7.0,7.0,1025.1,76,11
18,8.2,5.9,1.8,0.4,69.5,77.3,95.6,99.7,5.4,5.9,5.7,5.7,1023.5,76,14
21,8.3,6.5,2.4,0.7,67.4,73.4,92.0,98.7,4.0,4.6,4.7,4.7,1023.3,76,17
24,7.4,5.9,2.0,0.5,70.5,75.6,93.4,98.7,2.6,3.7,4.2,4.2,1024.7,76,20
27,6.8,5.3,1.6,0.2,73.6,78.6,94.5,98.2,2.5,3.7,4.0,4.0,1025.5,76,23
30,6.1,4.8,1.3,0.2,76.5,80.6,94.6,97.2,3.0,3.6,2.8,2.8,1024.9,77,2
33,5.2,4.3,1.1,0.2,81.7,82.2,93.9,96.0,2.9,4.3,3.0,3.0,1024.3,77,5
36,6.2,4.1,0.9,0.6,75.3,82.7,93.4,90.9,2.9,4.3,4.0,4.0,1025.5,77,8
39,9.9,6.8,2.7,0.7,60.0,68.4,85.7,95.7,2.5,2.8,2.7,2.7,1026.0,77,11
42,12.7,9.9,5.6,3.5,51.5,57.2,72.0,81.1,2.8,3.3,3.5,3.5,1023.1,77,14
