fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,2.1,0.3,-2.2,-3.4,94.1,99.0,99.7,99.8,6.0,7.4,9.5,9.5,1031.1,60,20
3,1.9,-0.0,-2.7,-3.4,92.8,96.6,95.9,95.5,6.1,8.4,10.0,10.0,1032.9,60,23
6,1.4,-0.2,-2.8,-3.4,90.2,90.4,80.7,76.2,4.5,6.6,10.9,10.9,1032.4,61,2
9,0.9,-0.8,-2.6,-3.5,84.3,82.3,69.3,59.4,5.6,7.6,10.3,10.3,1032.3,61,5
12,0.5,-1.8,-2.8,-3.6,70.6,69.9,33.9,33.2,3.8,5.9,8.8,8.8,1034.4,61,8
15,3.1,-0.3,-3.3,-4.0,50.2,55.7,31.3,21.4,3.2,4.0,7.5,7.5,1034.4,61,11
18,6.0,2.6,-1.6,-3.6,39.1,40.5,50.5,53.7,2.9,3.3,3.9,3.9,1031.7,61,14
21,5.5,3.5,-0.6,-2.6,40.6,40.3,50.9,57.2,2.0,2.5,2.7,2.7,1030.5,61,17
24,1.4,3.0,-0.7,-2.6,63.3,41.1,50.0,52.5,2.2,2.9,2.4,2.4,1030.9,61,20
27,0.5,2.7,-0.8,-2.2,69.5,41.8,48.5,43.9,2.7,3.4,2.0,2.0,1030.9,61,23
30,-0.7,2.4,-0.7,-1.7,73.1,43.3,47.7,40.6,2.3,2.6,2.2,2.2,1029.8,62,2
33,-1.0,2.2,0.0,-0.6,73.8,46.0,43.1,42.0,3.8,4.4,3.9,3.9,1027.5,62,5
36,1.1,2.1,0.8,-0.1,72.1,47.7,45.2,49.6,5.7,6.6,4.8,4.8,1027.8,62,8
39,8.1,5.1,1.5,0.5,48.0,50.3,54.3,52.8,3.4,3.5,4.8,4.8,1026.5,62,11
42,11.2,8.6,4.4,2.3,43.3,43.8,54.6,60.7,2.0,2.6,3.5,3.5,1022.4,62,14
