fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,13.1,13.4,10.0,8.3,74.2,70.6,81.5,86.3,3.6,6.6,7.8,7.8,1017.0,89,20
3,11.4,11.9,9.3,7.8,85.4,81.1,85.1,86.8,2.3,5.8,7.6,7.6,1018.4,89,23
6,10.8,10.8,8.9,7.7,89.4,87.7,86.7,89.2,2.7,5.9,8.3,8.3,1017.7,90,2
9,10.8,10.6,9.0,8.1,87.1,86.4,81.9,84.9,3.0,5.4,9.6,9.6,1017.0,90,5
12,12.6,11.1,9.1,8.2,77.5,82.5,78.4,80.4,3.2,4.6,9.9,9.9,1018.4,90,8
15,16.1,13.9,9.6,8.2,60.1,65.7,80.4,81.0,3.4,4.5,6.3,6.3,1018.7,90,11
18,18.3,16.4,12.0,9.9,52.5,55.5,69.0,76.6,3.9,4.2,5.1,5.1,1016.2,90,14
21,17.8,16.8,12.6,10.4,54.7,55.4,68.4,76.6,3.8,4.6,5.3,5.3,1015.0,90,17
24,14.6,15.2,12.0,10.1,69.3,64.7,73.3,79.3,3.2,6.2,7.9,7.9,1015.1,90,20
27,12.8,13.3,11.6,10.2,80.7,76.9,78.0,80.7,3.2,6.0,7.5,7.5,1015.8,90,23
30,11.4,12.1,12.1,10.7,90.0,84.9,76.7,78.9,2.3,4.7,4.6,4.6,1014.8,91,2
33,9.9,11.2,12.1,10.8,95.4,90.7,76.8,78.3,1.9,4.3,1.9,1.9,1014.0,91,5
36,12.8,11.4,12.1,10.8,84.8,90.1,76.5,78.0,2.0,3.3,0.7,0.7,1015.5,91,8
39,19.2,17.0,12.7,11.1,60.7,65.5,78.4,79.0,1.6,1.6,0.8,0.8,1015.3,91,11
42,21.9,20.2,15.8,13.6,46.8,48.2,58.8,65.4,0.9,1.3,1.1,1.1,1012.8,91,14
