fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,19.2,22.4,20.9,19.4,73.0,58.0,61.0,65.1,2.3,3.0,4.2,4.2,1009.4
3,17.5,20.8,20.9,19.6,80.5,65.0,64.5,65.6,2.2,3.5,4.6,4.6,1010.1
6,16.4,18.7,20.9,19.7,88.6,79.4,65.0,64.4,4.8,3.7,5.3,5.3,1009.7
9,15.5,17.6,20.9,20.0,94.4,87.9,63.7,60.0,3.5,3.6,4.9,4.9,1009.4
12,18.2,17.8,20.6,19.9,86.9,88.2,63.9,58.0,6.0,5.3,5.4,5.4,1010.6
15,25.9,24.3,20.7,20.1,59.6,62.4,65.6,57.1,4.0,3.8,5.9,5.9,1010.6
18,28.9,27.8,23.2,21.0,46.8,47.2,57.6,63.5,4.0,3.8,5.0,5.0,1008.1
21,26.9,27.5,23.9,21.8,53.4,49.0,52.2,56.9,3.8,3.4,6.5,6.5,1006.7
24,23.4,24.4,22.7,21.2,62.7,59.6,57.5,58.6,3.6,5.4,10.5,10.5,1007.5
27,18.7,18.8,16.4,16.2,85.3,81.9,85.3,85.6,5.3,5.3,12.0,12.0,1010.2
30,14.9,14.8,13.5,14.8,93.0,91.3,94.0,88.3,9.3,10.7,18.9,18.9,1008.2
33,12.7,12.7,10.5,12.0,93.3,91.8,97.8,96.6,11.4,11.1,24.0,24.0,1005.8
36,11.0,10.8,8.5,9.2,92.5,90.7,97.4,96.6,12.1,10.9,21.7,21.7,1007.5
39,10.1,9.6,6.3,5.5,91.5,90.1,97.2,98.2,11.0,9.8,20.2,20.2,1010.7
42,9.7,8.8,5.0,3.8,84.8,86.2,95.3,98.2,10.2,9.8,19.4,19.4,1011.2
