fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,15.8,18.4,14.6,12.5,63.8,44.2,52.1,57.7,3.0,5.7,6.0,6.0,1023.5
3,14.3,17.6,14.3,12.2,68.1,45.5,50.6,56.3,4.4,7.3,5.9,5.9,1024.2
6,13.0,16.3,13.9,11.9,72.1,49.9,52.1,57.8,3.6,7.1,7.9,7.9,1023.4
9,12.2,14.8,13.3,11.3,77.9,61.4,55.1,59.7,2.4,7.2,7.1,7.1,1023.6
12,15.2,14.4,12.7,10.9,71.9,62.1,50.7,51.3,2.5,7.7,6.8,6.8,1024.9
15,20.6,17.7,13.3,11.2,43.2,45.3,55.3,59.6,3.7,5.3,6.0,6.0,1024.3
18,22.5,20.1,15.7,13.4,43.7,45.1,55.7,62.4,3.9,5.7,6.5,6.5,1021.7
21,21.5,20.8,16.7,14.5,50.8,46.9,56.1,62.6,3.2,6.0,7.4,7.4,1020.7
24,17.6,19.7,16.4,14.3,67.1,53.5,58.7,64.6,2.6,7.1,8.7,8.7,1021.3
27,16.2,18.4,16.2,14.2,74.2,59.6,60.9,66.6,4.8,7.9,8.4,8.4,1021.5
30,15.6,16.6,15.6,13.9,77.2,68.3,62.7,68.0,3.0,7.7,10.4,10.4,1020.9
33,14.5,16.0,15.5,13.7,82.1,70.3,62.5,67.2,3.6,7.0,6.7,6.7,1020.6
36,17.1,15.9,15.4,13.6,73.9,70.5,66.2,70.2,3.6,7.2,7.8,7.8,1021.8
39,22.3,19.9,15.8,14.2,57.1,61.3,72.7,75.3,3.0,4.1,6.2,6.2,1021.5
42,23.0,21.3,17.2,15.5,58.2,60.9,73.6,80.0,3.8,5.0,5.2,5.2,1019.1
