fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,9.3,13.8,10.2,8.3,61.4,33.6,38.5,41.9,3.9,4.6,5.3,5.3,1025.8,79,20
3,8.7,13.2,10.1,8.3,63.0,34.3,38.8,39.9,2.4,2.8,5.9,5.9,1027.5,79,23
6,6.5,13.0,10.4,8.9,71.9,35.2,32.9,27.6,2.4,2.5,5.5,5.5,1027.2,80,2
9,4.6,12.8,10.9,9.6,81.4,36.6,24.7,19.4,3.5,4.0,4.2,4.2,1026.4,80,5
12,9.3,12.8,11.1,9.7,68.7,35.9,23.0,19.9,2.9,3.6,3.6,3.6,1027.9,80,8
15,17.3,14.3,10.4,9.0,37.6,38.9,38.6,32.0,0.1,0.5,2.0,2.0,1027.9,80,11
18,19.5,16.8,12.5,10.3,29.9,29.2,35.8,39.7,1.8,1.3,0.4,0.4,1024.9,80,14
21,18.5,17.5,13.4,11.3,35.2,27.3,33.5,37.4,3.7,4.0,2.9,2.9,1023.0,80,17
24,12.0,16.4,13.1,11.1,49.3,28.5,33.6,37.3,5.9,7.2,7.5,7.5,1022.7,80,20
27,9.9,15.2,13.2,11.3,56.3,31.5,30.7,32.7,6.7,8.0,8.4,8.4,1022.0,80,23
30,8.0,14.1,13.4,11.8,65.3,34.8,29.1,31.3,5.8,6.7,8.0,8.0,1020.1,81,2
33,7.1,13.1,13.4,12.1,71.5,38.5,30.6,27.9,6.1,6.7,7.0,7.0,1018.1,81,5
36,11.2,12.2,13.6,12.6,61.9,45.0,27.5,20.6,8.0,8.5,11.0,11.0,1017.8,81,8
39,18.7,16.8,13.9,13.4,39.8,40.2,28.0,16.0,7.4,7.4,13.3,13.3,1016.4,81,11
42,21.0,19.6,15.1,13.2,31.5,30.4,36.4,34.0,9.3,8.8,11.2,11.2,1012.6,81,14
