fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,2.5,1.5,-0.9,-2.4,90.9,90.0,87.4,90.5,1.6,3.7,4.5,4.5,1028.8
3,1.3,1.2,-0.8,-2.2,95.9,89.9,81.0,85.0,1.4,2.7,4.6,4.6,1029.2
6,0.2,0.9,-0.8,-2.2,97.5,90.7,78.1,81.5,0.8,1.1,2.5,2.5,1029.6
9,-0.5,0.7,-0.9,-2.2,98.0,91.0,76.8,79.1,1.1,1.9,2.6,2.6,1028.8
12,0.2,0.5,-1.2,-2.4,88.8,90.9,76.6,77.2,1.2,1.2,2.7,2.7,1030.3
15,4.1,1.0,-1.2,-2.3,78.7,90.1,79.2,75.8,0.3,0.5,2.0,2.0,1032.0
18,7.2,4.3,0.3,-1.7,56.3,61.7,75.4,83.3,1.0,1.7,2.3,2.3,1029.7
21,6.4,5.2,1.3,-0.6,65.6,56.2,68.5,74.9,0.9,1.4,2.4,2.4,1029.4
24,2.0,4.9,1.4,-0.6,78.4,57.3,67.3,72.4,1.2,3.3,4.6,4.6,1030.4
27,1.1,4.6,1.3,-0.6,80.0,57.9,65.2,70.2,0.3,2.2,4.6,4.6,1031.0
30,-0.7,2.6,0.6,-1.0,86.0,63.0,67.1,72.0,2.3,5.2,4.0,4.0,1032.1
33,-1.6,0.1,-0.3,-1.6,86.6,67.4,65.0,70.8,3.2,9.7,5.3,5.3,1032.1
36,-1.2,-1.7,-1.4,-2.2,82.8,72.3,52.9,50.7,3.5,9.7,6.2,6.2,1034.3
39,4.1,0.3,-2.0,-2.7,51.8,59.8,35.8,32.0,3.2,5.0,6.5,6.5,1035.5
42,6.6,3.3,-0.9,-2.9,35.1,36.9,45.2,46.3,2.7,3.9,4.4,4.4,1032.8
