fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,28.4,29.9,28.6,26.9,71.8,64.4,58.2,58.7,3.7,6.8,13.4,13.4,1010.8
3,27.5,28.9,28.2,26.5,74.6,67.3,57.8,58.4,3.8,6.7,12.0,12.0,1011.6
6,25.9,27.5,27.9,26.4,78.8,69.9,54.9,54.2,3.1,6.0,11.7,11.7,1011.3
9,24.5,26.5,27.5,26.0,82.1,70.7,51.8,51.7,2.5,5.1,9.5,9.5,1012.4
12,27.1,26.4,27.2,25.7,70.9,68.9,49.3,49.9,3.2,5.5,9.6,9.6,1014.4
15,32.1,30.5,26.7,25.8,50.6,51.3,53.6,48.3,4.2,5.6,9.5,9.5,1014.7
18,33.6,32.4,27.9,25.8,45.6,44.8,53.9,57.5,4.3,5.5,6.8,6.8,1012.8
21,31.3,31.9,28.2,26.5,57.5,48.7,51.4,51.1,2.7,5.2,8.5,8.5,1012.5
24,26.8,30.4,28.6,26.7,69.7,50.5,43.2,44.9,2.0,3.5,6.4,6.4,1014.2
27,25.0,28.3,28.4,26.7,73.0,55.4,39.6,39.7,2.1,5.0,4.7,4.7,1015.1
30,23.2,26.0,28.4,26.7,82.6,67.1,37.2,38.3,2.4,5.5,4.8,4.8,1014.6
33,22.0,24.1,26.6,25.8,91.2,78.9,47.4,42.3,1.6,2.3,1.7,1.7,1015.5
36,24.4,22.8,24.0,24.3,85.1,90.2,63.4,51.7,1.0,0.9,0.2,0.2,1017.5
39,28.6,26.4,22.3,22.7,67.8,73.2,85.5,65.2,1.9,2.5,2.6,2.6,1017.4
42,31.1,29.4,24.9,22.7,58.0,60.5,73.7,80.7,2.5,3.2,3.8,3.8,1014.8
