fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,3.3,4.8,1.5,-0.2,78.0,59.7,70.2,76.7,1.4,0.7,0.8,0.8,1030.8
3,1.7,4.5,1.4,0.0,86.2,61.3,71.3,75.7,1.4,0.8,1.1,1.1,1031.2
6,0.6,4.2,1.6,1.0,90.3,61.3,71.3,67.9,1.7,1.6,1.9,1.9,1029.7
9,-0.2,3.9,1.5,0.6,90.9,61.2,72.1,71.5,1.5,2.4,1.3,1.3,1028.6
12,1.4,3.7,1.4,0.4,85.2,60.7,72.6,73.8,1.8,3.3,1.6,1.6,1029.9
15,8.0,5.0,1.8,1.0,57.2,62.8,71.3,70.0,2.6,3.0,2.6,2.6,1029.2
18,9.9,7.4,3.3,1.4,53.4,57.1,71.4,75.9,1.4,1.6,1.8,1.8,1026.6
21,7.0,7.7,3.8,2.2,68.3,56.2,68.8,67.7,0.7,2.7,4.4,4.4,1026.3
24,5.0,7.3,3.9,3.1,74.8,55.5,63.0,53.3,2.8,6.3,5.9,5.9,1026.7
27,3.2,6.8,4.3,3.5,82.4,55.8,58.6,54.5,2.5,6.0,6.9,6.9,1026.7
30,1.9,6.2,4.8,3.8,86.5,58.6,61.4,62.7,1.5,3.8,3.7,3.7,1026.4
33,1.1,5.6,4.9,3.9,89.4,63.0,62.9,64.4,1.8,4.4,3.1,3.1,1025.3
36,2.8,5.2,4.9,3.9,84.3,67.1,64.8,67.1,1.8,4.5,3.4,3.4,1026.7
39,9.1,6.4,5.2,4.2,64.1,70.3,66.8,69.7,1.7,2.8,3.2,3.2,1026.8
42,10.5,8.7,5.5,4.2,61.8,65.7,73.5,75.9,0.4,1.3,3.2,3.2,1024.3
