fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,-2.0,-3.7,-7.5,-9.3,40.6,34.0,42.2,44.5,2.2,5.0,4.4,4.4,1042.1
3,-2.7,-4.2,-7.8,-9.3,44.7,34.8,41.5,39.7,2.0,5.7,4.5,4.5,1042.1
6,-3.8,-4.7,-7.9,-8.8,51.2,35.6,40.3,29.9,2.0,5.4,4.6,4.6,1040.2
9,-4.0,-5.0,-7.9,-8.1,53.8,37.2,36.2,21.0,1.2,3.6,4.0,4.0,1039.6
12,-3.9,-5.1,-7.6,-7.2,54.9,38.7,31.0,13.2,0.6,1.1,2.5,2.5,1040.0
15,0.3,-3.5,-6.9,-5.8,32.8,38.0,31.6,9.1,0.2,0.1,0.9,0.9,1039.3
18,2.6,-0.8,-4.8,-4.7,30.2,33.2,38.6,12.8,0.3,0.6,1.1,1.1,1035.7
21,1.2,-0.1,-3.6,-3.4,38.5,32.7,33.1,11.6,1.2,0.1,0.3,0.3,1035.0
24,-1.1,-0.3,-2.8,-2.8,50.2,33.0,21.6,11.7,1.9,1.6,0.9,0.9,1034.9
27,-1.9,-0.3,-2.5,-2.7,57.5,32.1,19.1,11.8,1.9,3.1,2.7,2.7,1034.6
30,-1.8,-0.3,-2.4,-2.5,56.4,30.8,19.5,12.1,1.8,3.4,2.6,2.6,1033.5
33,-1.6,-0.3,-1.6,-1.9,53.1,30.0,17.2,15.9,1.8,3.7,2.5,2.5,1031.6
36,-1.4,-0.1,-1.1,-1.7,54.1,29.3,20.5,21.9,1.7,4.0,2.4,2.4,1031.9
39,4.8,1.6,-0.4,-1.1,31.4,33.6,24.1,25.1,2.5,3.3,3.6,3.6,1031.0
42,7.5,4.8,0.8,-0.6,27.7,28.5,34.3,29.6,0.9,1.2,2.5,2.5,1027.5
