fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,6.8,6.2,3.5,1.6,90.6,83.6,82.1,88.3,2.9,2.4,5.6,5.6,1024.3
3,6.6,6.0,3.3,1.4,93.9,85.9,84.9,92.0,3.2,4.7,3.7,3.7,1024.8
6,5.8,5.9,3.4,1.7,95.8,88.4,86.2,88.6,2.1,2.8,3.0,3.0,1022.6
9,4.5,5.4,3.1,1.6,97.7,90.3,88.1,89.9,1.6,1.3,2.3,2.3,1021.9
12,6.2,5.2,3.1,2.0,93.3,91.7,87.5,82.5,0.7,1.2,2.8,2.8,1022.2
15,10.9,8.3,4.3,2.4,66.8,71.4,86.6,96.1,2.6,2.6,2.5,2.5,1022.7
18,12.9,10.8,6.6,4.6,60.8,63.2,77.6,86.2,2.9,2.6,2.7,2.7,1019.5
21,12.7,11.6,7.6,5.4,61.7,62.1,76.3,85.4,3.4,3.7,4.4,4.4,1017.8
24,9.4,10.5,7.7,6.5,77.3,68.4,75.5,76.6,6.5,7.2,9.3,9.3,1017.2
27,7.8,9.8,9.2,8.7,85.1,72.0,69.1,66.3,7.3,7.5,12.8,12.8,1016.8
30,6.6,9.1,9.1,9.1,89.7,77.1,71.0,64.1,6.8,6.8,11.8,11.8,1015.7
33,5.7,8.5,9.0,9.6,92.8,80.7,71.6,60.2,5.8,5.7,4.7,4.7,1015.0
36,9.3,8.4,9.2,10.3,85.0,83.9,71.7,58.1,7.5,8.1,11.7,11.7,1015.4
39,15.9,13.9,9.9,11.3,64.6,67.2,77.2,59.6,8.1,8.1,12.4,12.4,1014.7
42,19.1,17.8,13.3,11.7,58.6,58.4,72.1,73.0,7.5,7.5,9.7,9.7,1010.9
