fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,11.9,15.1,13.2,12.5,87.2,69.3,62.5,46.5,2.1,5.6,8.3,8.3,1016.3
3,11.1,13.8,13.1,12.0,89.8,74.4,65.4,58.6,2.1,5.8,8.4,8.4,1016.7
6,9.8,12.8,13.1,12.0,92.3,77.8,62.9,55.1,2.3,5.6,8.1,8.1,1016.7
9,8.5,12.5,13.4,12.4,94.5,78.2,53.9,47.5,2.6,3.8,5.7,5.7,1016.0
12,10.2,12.1,13.3,12.2,92.7,80.1,52.2,47.9,2.4,4.4,1.9,1.9,1017.8
15,17.1,15.1,13.1,12.0,67.3,72.3,55.9,50.9,3.0,3.8,4.6,4.6,1018.1
18,19.6,18.1,13.8,11.9,54.2,55.3,65.5,66.3,2.7,3.3,4.0,4.0,1015.6
21,15.8,17.9,14.2,12.3,71.5,57.0,65.4,66.6,1.9,3.1,5.2,5.2,1015.7
24,12.6,16.8,14.0,12.2,85.2,63.1,69.0,70.4,2.3,5.0,7.0,7.0,1016.2
27,12.1,14.4,14.0,12.2,89.4,77.4,70.6,73.6,3.1,7.6,9.3,9.3,1016.3
30,11.1,13.1,14.0,12.4,92.3,82.5,64.6,69.6,2.7,6.9,7.6,7.6,1017.1
33,10.1,11.8,13.8,12.5,93.5,86.0,64.4,65.4,2.3,5.8,5.7,5.7,1017.6
36,11.5,11.1,13.6,12.6,90.6,90.3,67.1,61.1,2.8,6.4,7.0,7.0,1018.1
39,16.9,14.8,13.2,12.5,71.8,78.0,72.9,67.3,2.5,3.9,6.6,6.6,1018.4
42,19.4,18.0,13.7,12.4,62.7,65.1,78.6,75.4,2.8,4.0,5.2,5.2,1015.5
