fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,21.4,21.8,20.1,18.9,79.7,76.7,77.2,77.3,4.1,7.6,8.2,8.2,1015.9
3,20.1,20.7,20.9,19.8,88.8,84.9,72.8,71.7,2.9,5.7,8.6,8.6,1015.7
6,19.3,20.0,20.9,19.9,93.5,88.7,69.5,68.2,5.8,5.1,7.5,7.5,1014.8
9,18.9,19.8,21.8,20.8,94.5,89.2,62.7,61.3,5.8,6.5,8.7,8.7,1012.8
12,19.6,19.2,19.1,18.3,91.6,90.5,79.6,77.4,2.7,2.7,7.9,7.9,1014.9
15,21.5,19.8,16.8,16.6,80.9,87.0,91.6,85.8,4.5,5.5,7.6,7.6,1015.6
18,21.3,19.9,15.6,14.4,73.5,78.2,95.4,97.0,6.7,7.8,8.6,8.6,1014.5
21,17.3,16.3,13.1,12.6,72.4,75.3,87.4,92.6,7.1,8.6,12.9,12.9,1016.8
24,15.9,14.8,11.5,10.9,75.8,79.5,93.6,93.8,6.4,8.0,12.1,12.1,1019.0
27,14.5,13.2,9.6,9.4,78.1,83.0,97.3,97.0,7.6,8.9,12.4,12.4,1021.3
30,13.1,11.6,8.3,7.8,81.1,87.0,99.2,98.4,6.7,7.9,11.9,11.9,1022.5
33,11.7,10.3,6.7,6.0,83.2,86.6,97.6,95.2,6.0,6.7,9.2,9.2,1023.1
36,10.5,8.9,5.5,4.8,86.9,87.8,96.5,94.2,6.4,7.3,9.4,9.4,1026.0
39,10.6,8.4,4.7,4.4,77.0,83.9,96.0,90.2,5.7,6.4,7.6,7.6,1026.6
42,10.3,8.3,4.3,4.3,70.6,76.8,93.2,81.9,4.8,5.4,6.4,6.4,1025.2
