fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,0.6,1.1,-2.5,-3.9,75.4,63.8,75.7,72.6,3.1,3.0,3.0,3.0,1031.6,56,20
3,1.1,0.8,-2.4,-3.6,73.5,64.1,71.2,62.2,3.9,5.8,4.8,4.8,1032.5,56,23
6,0.9,0.6,-2.1,-3.3,73.7,62.5,57.0,49.1,4.5,6.9,7.4,7.4,1032.0,57,2
9,0.4,0.3,-2.0,-3.1,73.5,60.8,48.7,42.5,2.5,6.1,9.6,9.6,1031.5,57,5
12,1.3,0.3,-2.0,-3.3,70.3,59.3,51.7,50.9,3.4,6.1,9.3,9.3,1033.1,57,8
15,5.2,1.9,-1.9,-3.0,51.3,56.6,61.7,54.0,3.2,4.5,8.0,8.0,1033.4,57,11
18,7.3,4.3,0.1,-1.9,44.9,47.6,59.9,64.8,2.4,3.1,3.8,3.8,1030.8,57,14
21,7.0,5.2,1.2,-0.9,45.9,44.8,55.9,62.8,3.1,3.2,4.3,4.3,1029.8,57,17
24,3.0,3.9,0.8,-1.0,62.2,50.2,56.2,61.7,6.3,7.8,5.7,5.7,1030.8,57,20
27,1.5,2.3,0.1,-1.4,71.1,60.9,63.4,66.5,5.1,8.9,6.5,6.5,1031.4,57,23
30,0.0,0.8,-0.5,-1.7,81.2,71.8,69.6,70.0,3.3,8.3,3.7,3.7,1031.3,58,2
33,-1.6,-0.3,-0.9,-2.0,88.4,77.5,72.7,72.1,2.1,6.2,1.9,1.9,1030.4,58,5
36,0.1,-0.6,-1.3,-2.3,83.7,77.7,71.6,73.6,1.6,5.1,2.9,2.9,1030.9,58,8
39,5.5,2.2,-1.3,-2.2,61.3,69.0,74.4,70.7,1.0,1.4,1.5,1.5,1031.3,58,11
42,8.2,5.2,1.1,-1.0,52.1,55.8,70.0,76.5,1.2,1.3,1.4,1.4,1028.0,58,14
