fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,13.3,16.0,13.4,11.7,86.0,69.1,73.1,76.6,2.8,5.6,6.6,6.6,1018.9,328,20
3,12.7,14.6,13.4,11.9,89.0,76.8,73.5,76.7,3.9,6.3,7.9,7.9,1019.6,328,23
6,11.7,14.0,13.8,12.3,92.8,81.0,71.9,75.6,2.8,3.4,4.9,4.9,1018.8,329,2
9,10.5,13.5,13.6,12.1,96.1,83.6,72.5,75.6,2.1,2.4,4.9,4.9,1017.5,329,5
12,12.0,13.6,13.1,11.7,93.2,81.7,74.2,78.7,1.2,2.6,4.3,4.3,1018.1,329,8
15,16.6,15.1,12.9,11.3,74.7,77.8,76.9,83.2,1.6,2.4,5.0,5.0,1018.0,329,11
18,19.4,18.0,13.8,11.9,61.7,63.7,76.3,82.9,1.8,2.5,4.0,4.0,1015.1,329,14
21,16.9,18.0,14.4,12.5,75.2,64.1,74.1,80.9,3.1,1.6,2.1,2.1,1015.2,329,17
24,15.0,17.2,14.2,12.4,82.4,67.0,74.2,80.8,2.2,1.7,2.0,2.0,1016.8,329,20
27,14.2,16.9,14.0,12.2,86.0,67.6,73.9,80.1,0.8,0.6,1.4,1.4,1017.8,329,23
30,13.5,16.4,13.9,12.0,89.3,70.3,73.7,80.1,0.8,0.8,2.3,2.3,1017.9,330,2
33,12.2,15.5,13.4,11.6,93.6,75.0,75.4,82.3,0.8,0.6,1.6,1.6,1018.0,330,5
36,13.6,14.9,12.9,11.0,89.0,77.3,78.0,85.4,1.3,2.3,2.5,2.5,1019.9,330,8
39,18.5,16.4,12.5,10.6,66.0,70.8,80.0,84.6,2.5,3.4,5.0,5.0,1020.1,330,11
42,19.3,17.8,13.5,11.4,57.7,59.3,72.9,80.8,3.5,4.2,4.8,4.8,1017.3,330,14
