fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,5.7,10.1,6.7,5.3,61.1,36.6,41.9,40.3,3.3,4.6,4.2,4.2,1025.5,337,20
3,4.5,9.5,6.9,5.9,65.7,37.1,38.2,34.7,3.6,5.1,3.3,3.3,1025.4,337,23
6,3.8,8.8,7.4,6.6,69.9,37.7,36.2,37.6,3.4,4.0,2.7,2.7,1023.7,338,2
9,3.3,8.3,7.7,6.9,72.8,40.0,40.3,43.8,3.4,3.4,3.3,3.3,1021.9,338,5
12,5.8,8.1,7.9,7.2,64.0,43.3,43.3,39.5,3.7,4.3,2.8,2.8,1021.8,338,8
15,12.5,10.3,8.3,7.5,43.7,45.8,42.4,33.9,2.6,2.9,3.2,3.2,1020.9,338,11
18,15.5,13.8,9.6,8.1,35.5,36.6,44.1,38.8,1.7,1.7,3.1,3.1,1018.2,338,14
21,11.3,14.2,10.5,8.9,52.4,36.8,41.7,41.1,3.2,3.3,3.8,3.8,1018.0,338,17
24,8.5,12.8,11.1,9.6,62.3,42.7,40.4,41.2,6.4,7.1,5.4,5.4,1017.8,338,20
27,6.6,11.5,11.4,9.9,72.0,47.8,40.8,44.3,3.4,4.9,6.3,6.3,1018.1,338,23
30,5.1,10.3,11.3,9.9,79.5,52.9,42.7,45.3,2.2,4.0,7.5,7.5,1018.4,339,2
33,4.1,9.2,11.3,10.3,85.1,57.7,42.9,41.5,1.0,2.3,7.8,7.8,1017.7,339,5
36,5.5,9.7,11.4,10.5,81.9,55.2,42.9,39.0,2.8,3.2,5.9,5.9,1018.5,339,8
39,14.8,12.8,11.9,11.1,48.5,51.2,41.1,33.9,2.7,3.2,3.1,3.1,1018.2,339,11
42,18.3,16.8,12.8,12.2,36.3,37.3,41.7,28.1,1.9,1.8,1.3,1.3,1015.6,339,14
