fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,5.4,7.5,4.6,3.6,70.0,53.1,60.4,55.4,3.1,8.3,7.6,7.6,1026.2
3,4.4,6.6,5.3,4.2,71.8,55.4,60.6,59.9,2.7,8.2,7.9,7.9,1025.5
6,3.2,6.1,5.6,4.3,80.3,62.8,65.6,66.7,2.6,5.0,7.5,7.5,1024.4
9,2.1,6.1,5.5,4.3,88.8,67.5,68.2,69.5,2.0,3.2,4.8,4.8,1023.2
12,3.4,6.2,5.4,4.2,87.9,69.7,67.4,67.4,1.3,1.7,3.5,3.5,1023.5
15,10.9,8.5,5.9,4.5,60.1,65.6,65.4,67.1,1.5,2.0,2.3,2.3,1023.1
18,13.6,11.6,7.4,5.4,50.0,52.6,64.9,69.8,1.7,2.0,2.8,2.8,1020.4
21,9.7,11.9,8.2,6.6,68.7,53.3,61.8,63.5,2.3,2.9,3.0,3.0,1019.8
24,6.9,11.5,8.8,7.5,81.6,57.0,60.7,60.9,2.9,5.1,5.3,5.3,1021.0
27,5.5,11.2,9.3,7.9,88.3,60.6,59.4,62.8,2.7,4.1,2.8,2.8,1020.6
30,5.2,10.2,8.9,7.4,90.5,65.1,63.7,66.8,2.6,4.7,4.3,4.3,1021.1
33,5.3,9.5,8.8,7.5,91.9,68.2,65.6,66.4,2.1,3.5,2.8,2.8,1020.4
36,7.1,9.2,8.6,7.4,86.2,70.1,68.0,69.2,1.9,4.9,5.7,5.7,1021.5
39,11.7,10.1,8.9,8.0,69.1,70.9,68.2,68.4,1.2,2.3,6.4,6.4,1021.1
42,14.3,12.7,9.2,8.1,59.2,62.1,72.1,71.1,1.9,2.0,2.3,2.3,1018.6
