fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,12.5,14.1,12.5,11.2,40.4,32.5,28.0,27.6,9.4,9.8,13.8,13.8,1016.6
3,11.2,13.0,12.6,11.0,42.9,35.2,27.4,24.5,8.8,9.2,14.0,14.0,1016.2
6,10.0,11.7,12.3,10.9,50.1,42.6,27.1,27.8,9.4,9.2,15.0,15.0,1014.9
9,9.5,11.0,12.3,11.4,53.8,47.0,34.7,32.2,9.4,8.8,13.8,13.8,1013.5
12,12.1,11.5,12.4,11.7,53.9,52.0,36.5,31.9,9.1,8.9,12.5,12.5,1013.9
15,19.3,17.4,13.0,12.2,35.6,38.0,43.2,34.3,8.6,8.5,12.4,12.4,1013.0
18,22.8,21.3,16.6,14.4,28.1,28.6,35.4,39.3,9.4,8.9,11.0,11.0,1010.0
21,21.7,21.6,17.5,15.5,31.7,30.3,35.1,38.2,9.2,8.1,12.5,12.5,1009.0
24,17.0,18.1,17.1,16.0,44.2,40.7,36.5,34.8,9.9,8.8,14.1,14.1,1010.8
27,15.1,16.5,17.2,16.0,53.9,48.1,37.3,35.6,8.5,8.2,11.1,11.1,1012.3
30,12.8,15.9,17.3,15.8,65.0,51.1,38.6,39.6,5.6,6.0,6.5,6.5,1013.3
33,10.7,16.0,17.1,15.5,75.8,51.4,41.1,44.4,2.5,3.3,3.7,3.7,1013.9
36,14.3,16.1,16.5,14.7,64.7,50.6,44.3,49.3,2.3,2.7,3.0,3.0,1016.8
39,20.5,17.9,13.8,12.4,41.5,45.4,54.6,57.7,6.8,7.3,7.9,7.9,1019.0
42,21.0,18.6,14.1,11.9,33.7,36.5,46.0,52.2,7.3,7.9,8.5,8.5,1018.9
