fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,7.1,7.2,3.7,2.4,55.7,47.3,46.8,34.9,2.5,5.9,8.8,8.8,1023.6
3,5.9,6.1,3.1,2.5,65.7,53.0,46.0,26.0,1.7,5.0,7.3,7.3,1023.9
6,6.3,5.6,2.8,2.3,65.0,55.6,44.1,25.1,3.6,5.2,5.2,5.2,1023.8
9,6.1,5.1,2.9,2.1,66.3,57.3,32.2,22.9,2.5,4.3,5.9,5.9,1023.1
12,6.6,5.0,3.1,2.5,55.9,55.7,23.8,18.7,2.1,3.8,9.6,9.6,1024.2
15,9.2,6.8,3.1,2.8,41.6,42.3,37.2,20.4,2.7,3.9,8.0,8.0,1023.5
18,11.7,9.5,5.2,3.2,35.9,35.3,42.9,42.8,2.8,3.0,3.7,3.7,1020.9
21,11.8,10.6,6.4,4.4,36.6,34.4,42.1,43.7,2.5,2.6,3.3,3.3,1019.9
24,7.9,10.1,6.6,5.0,57.0,36.3,40.1,35.3,2.0,2.7,5.7,5.7,1020.7
27,6.0,9.5,6.7,5.2,65.1,37.0,38.7,34.6,1.3,2.8,6.0,6.0,1021.6
30,5.0,8.9,6.5,5.1,70.0,38.2,41.6,40.6,1.0,1.2,5.6,5.6,1022.0
33,3.4,8.5,6.4,5.4,79.1,39.8,38.1,31.1,2.6,3.1,6.6,6.6,1021.3
36,7.3,7.7,6.3,5.5,67.2,45.4,28.7,20.4,1.7,3.9,6.3,6.3,1023.5
39,13.6,10.7,6.7,5.9,36.9,37.0,33.7,23.0,1.1,1.9,5.0,5.0,1024.3
42,16.2,13.7,9.4,7.2,31.0,29.6,35.8,39.3,3.3,4.5,5.8,5.8,1021.0
