fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,11.0,12.8,12.7,12.1,55.3,45.9,44.9,43.7,5.7,8.7,10.9,10.9,1019.8
3,10.3,12.2,14.2,13.9,60.6,51.3,41.1,34.0,4.9,7.1,10.6,10.6,1019.7
6,8.8,12.8,15.0,14.6,71.2,52.4,37.4,31.0,4.5,5.2,8.0,8.0,1019.3
9,7.8,12.3,13.8,12.7,78.8,56.0,43.4,44.4,0.6,1.9,5.2,5.2,1019.8
12,9.1,11.8,12.1,10.9,74.3,56.8,53.6,55.2,2.6,4.3,7.0,7.0,1022.2
15,15.2,12.5,9.4,8.8,51.4,57.2,59.3,58.9,5.6,6.3,10.3,10.3,1024.1
18,14.6,12.3,8.1,7.1,48.1,53.2,66.3,63.9,8.3,8.8,9.7,9.7,1024.2
21,10.7,9.1,5.1,4.3,57.1,60.9,76.5,80.8,8.8,10.2,12.5,12.5,1027.8
24,8.8,6.9,3.3,2.8,51.0,55.3,70.6,85.8,8.0,9.5,12.4,12.4,1030.7
27,7.4,5.4,1.9,1.5,45.3,48.4,57.7,68.5,7.3,8.8,11.5,11.5,1032.7
30,5.1,3.4,0.6,0.6,42.4,42.7,46.8,45.5,7.0,9.0,10.0,10.0,1033.3
33,3.3,1.2,-0.3,-0.1,39.4,41.5,30.0,21.8,6.3,8.5,8.6,8.6,1033.5
36,2.3,-0.3,-0.8,-0.7,38.8,43.4,13.5,11.4,4.8,5.6,7.5,7.5,1035.5
39,3.8,0.6,-0.9,-0.9,34.8,39.8,12.3,10.3,3.8,4.2,6.5,6.5,1035.6
42,4.8,2.0,-1.3,-1.2,31.3,34.9,25.5,12.6,4.2,4.7,6.2,6.2,1033.1
