fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,15.0,17.1,14.1,12.3,79.0,65.9,72.2,80.0,3.1,7.3,8.7,8.7,1021.1,304,20
3,15.5,15.9,14.2,12.6,77.3,72.1,71.3,81.8,3.9,7.9,9.7,9.7,1021.1,304,23
6,14.5,14.3,14.0,12.4,82.3,80.7,76.6,83.6,4.3,8.2,7.0,7.0,1020.2,305,2
9,12.5,12.8,13.0,11.8,93.9,91.2,82.0,84.4,3.4,7.8,9.0,9.0,1019.9,305,5
12,14.1,12.7,12.3,11.2,88.8,93.6,86.4,82.2,3.5,7.8,10.1,10.1,1021.3,305,8
15,19.6,17.2,13.1,11.5,66.6,72.1,86.8,88.6,4.0,5.4,7.4,7.4,1020.4,305,11
18,21.6,20.0,15.6,13.5,58.3,60.1,73.8,81.8,4.0,5.2,6.2,6.2,1017.1,305,14
21,19.8,19.9,16.0,13.8,66.1,61.6,71.9,79.8,5.7,6.4,8.0,8.0,1017.2,305,17
24,17.5,17.7,15.2,13.3,73.5,70.3,74.6,81.2,7.3,9.0,11.2,11.2,1019.0,305,20
27,17.0,16.6,14.6,13.0,74.2,73.8,78.0,83.6,7.7,9.2,13.1,13.1,1018.9,305,23
30,16.0,15.5,13.8,13.0,80.3,81.5,81.5,80.8,7.0,8.1,12.4,12.4,1018.0,306,2
33,15.3,14.7,12.9,12.8,85.0,86.8,89.1,82.0,7.4,8.0,13.5,13.5,1017.0,306,5
36,15.7,14.4,11.7,11.8,81.9,86.5,95.3,90.0,7.5,8.0,14.5,14.5,1019.1,306,8
39,19.2,17.3,13.0,11.0,65.3,69.7,86.2,93.2,8.9,9.4,10.8,10.8,1018.0,306,11
42,20.6,19.2,14.9,12.7,57.0,58.4,71.9,80.4,9.9,10.1,11.8,11.8,1015.8,306,14
