fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,2.5,6.4,3.5,2.2,58.3,31.8,33.2,32.2,2.8,5.3,8.9,8.9,1029.7,352,20
3,1.9,6.7,4.2,2.5,63.6,32.6,32.3,33.4,2.3,5.5,9.7,9.7,1030.3,352,23
6,0.9,6.5,4.6,2.8,70.3,33.7,31.6,32.6,2.6,6.0,8.9,8.9,1029.7,353,2
9,0.0,6.0,4.8,3.2,74.9,35.2,29.5,28.5,1.7,5.4,6.7,6.7,1028.4,353,5
12,1.2,5.9,5.0,3.5,74.3,34.9,28.2,27.8,1.6,2.9,4.4,4.4,1028.5,353,8
15,9.8,7.2,5.4,4.0,42.3,39.3,27.8,26.9,1.7,3.5,4.4,4.4,1028.3,353,11
18,12.9,10.7,6.5,4.6,29.5,28.4,34.1,33.7,2.2,3.0,3.8,3.8,1024.8,353,14
21,8.5,11.1,7.3,5.6,45.6,28.2,32.1,33.1,2.6,6.5,5.8,5.8,1023.8,353,17
24,6.2,10.1,8.1,6.5,49.7,30.3,29.5,31.4,3.5,9.6,6.9,6.9,1023.5,353,20
27,4.2,9.9,8.6,7.2,59.6,31.2,26.7,26.5,2.4,6.2,4.9,4.9,1023.5,353,23
30,3.2,9.3,8.8,7.5,66.7,32.8,22.3,20.4,2.5,4.7,4.7,4.7,1022.8,354,2
33,2.6,8.9,9.1,8.0,71.1,33.4,18.2,16.3,0.4,1.9,5.3,5.3,1021.1,354,5
36,3.6,8.7,9.1,8.0,69.3,32.8,18.3,16.7,1.8,3.3,5.4,5.4,1022.2,354,8
39,12.3,10.4,9.6,8.4,41.8,36.9,19.4,20.9,1.3,3.2,7.0,7.0,1021.7,354,11
42,15.9,14.3,10.2,8.8,30.1,29.0,31.5,29.9,2.0,2.7,5.1,5.1,1018.7,354,14
